Date,Settle,Open,High,Low,Volume,Prev. Day Open Interest
2016-12-09,158.83,0.0,0.0,0.0,0.0,0.0
2016-12-12,157.97,0.0,0.0,0.0,0.0,0.0
2016-12-13,158.54,0.0,0.0,0.0,0.0,0.0
2016-12-14,159.29,0.0,0.0,0.0,0.0,0.0
2016-12-15,158.42,0.0,0.0,0.0,0.0,0.0
2016-12-16,159.03,0.0,0.0,0.0,0.0,0.0
2016-12-19,159.97,0.0,0.0,0.0,0.0,0.0
2016-12-20,159.86,0.0,0.0,0.0,0.0,0.0
2016-12-21,160.09,0.0,0.0,0.0,0.0,0.0
2016-12-22,159.99,0.0,0.0,0.0,0.0,0.0
2016-12-23,160.48,0.0,0.0,0.0,0.0,0.0
2016-12-27,160.98,0.0,0.0,0.0,0.0,0.0
2016-12-28,160.88,0.0,0.0,0.0,0.0,0.0
2016-12-29,161.4,0.0,0.0,0.0,0.0,0.0
2016-12-30,160.96,0.0,0.0,0.0,0.0,0.0
2017-01-02,161.25,0.0,0.0,0.0,0.0,0.0
2017-01-03,159.96,0.0,0.0,0.0,0.0,0.0
2017-01-04,159.96,0.0,0.0,0.0,0.0,0.0
2017-01-05,160.29,0.0,0.0,0.0,0.0,0.0
2017-01-06,159.62,0.0,0.0,0.0,0.0,0.0
2017-01-09,160.3,0.0,0.0,0.0,594.0,594.0
