Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2016-05-05,77.8,77.8,,77.8,0.05,,0.0,56.0
2016-05-06,77.925,,,,0.125,,0.0,56.0
2016-05-09,77.675,,,,0.25,,0.0,56.0
2016-05-10,78.0,78.0,78.0,78.0,0.325,78.0,6.0,56.0
2016-05-11,78.0,78.1,77.9,78.0,,78.1,10.0,56.0
2016-05-12,78.375,78.375,78.0,78.375,0.375,78.0,5.0,64.0
2016-05-13,78.3,,,,0.075,,0.0,68.0
2016-05-16,78.35,,,,0.05,,3.0,68.0
2016-05-17,78.15,78.15,77.2,78.15,0.2,77.225,9.0,68.0
2016-05-18,77.975,,,,0.175,,0.0,73.0
2016-05-19,77.3,,,,0.675,,0.0,73.0
2016-05-20,77.65,,,,0.35,,0.0,73.0
2016-05-23,77.25,77.25,77.25,77.25,0.4,77.25,2.0,73.0
2016-05-24,76.85,,,,0.4,,0.0,73.0
2016-05-25,77.25,77.0,,77.0,0.4,,0.0,73.0
2016-05-26,77.5,77.5,77.5,77.5,0.25,77.5,3.0,73.0
2016-05-27,78.025,,,,0.525,,0.0,74.0
2016-05-31,77.825,,,,0.2,,1.0,74.0
2016-06-01,78.25,78.25,77.675,78.25,0.425,77.775,7.0,74.0
2016-06-02,78.4,78.4,78.35,78.4,0.15,78.35,9.0,79.0
2016-06-03,78.5,78.5,78.5,78.5,0.1,78.5,1.0,83.0
2016-06-06,78.125,78.2,78.1,78.1,0.375,78.2,4.0,83.0
2016-06-07,78.675,78.675,78.0,78.675,0.55,78.0,2.0,83.0
2016-06-08,79.5,79.5,78.425,79.5,0.825,78.575,23.0,83.0
2016-06-09,79.0,79.5,78.7,79.0,0.5,79.25,44.0,89.0
2016-06-10,79.2,79.225,79.125,79.2,0.2,79.225,13.0,104.0
2016-06-13,79.05,,,,0.15,,2.0,111.0
2016-06-14,78.9,,78.55,78.55,0.15,,0.0,113.0
2016-06-15,79.0,79.25,78.6,79.25,0.1,78.6,12.0,113.0
2016-06-16,79.15,79.15,79.15,79.15,0.15,79.15,4.0,119.0
2016-06-17,78.475,79.075,78.4,78.475,0.675,78.9,27.0,123.0
2016-06-20,78.4,78.4,78.4,78.4,0.075,78.4,4.0,131.0
2016-06-21,78.4,78.4,78.4,78.4,,78.4,5.0,132.0
2016-06-22,78.025,78.4,78.0,78.0,0.375,78.4,17.0,133.0
2016-06-23,77.4,78.0,77.4,77.4,0.625,78.0,12.0,149.0
2016-06-24,76.925,76.925,76.575,76.7,0.475,76.875,5.0,148.0
2016-06-27,77.4,77.2,76.475,77.2,0.475,76.5,2.0,148.0
2016-06-28,78.575,78.575,78.575,78.575,1.175,78.575,3.0,149.0
2016-06-29,78.8,78.975,78.8,78.8,0.225,78.925,10.0,150.0
2016-06-30,78.75,79.1,78.575,79.1,0.05,78.6,15.0,154.0
2016-07-01,78.925,79.05,78.825,78.825,0.175,79.05,25.0,164.0
2016-07-05,78.5,78.925,77.975,78.5,0.425,78.925,53.0,186.0
2016-07-06,78.4,78.4,77.5,78.4,0.1,78.125,85.0,197.0
2016-07-07,78.0,78.025,77.7,78.025,0.4,78.0,19.0,247.0
2016-07-08,77.675,78.025,77.4,77.925,0.325,77.4,15.0,254.0
2016-07-11,77.325,77.5,77.275,77.275,0.35,77.5,20.0,257.0
2016-07-12,77.175,77.35,76.925,77.175,0.15,77.0,25.0,273.0
2016-07-13,77.5,77.95,77.5,77.5,0.325,77.575,30.0,294.0
2016-07-14,78.0,78.0,77.225,78.0,0.5,77.275,19.0,299.0
2016-07-15,76.55,77.225,76.2,76.5,1.45,77.225,22.0,299.0
2016-07-18,75.825,76.1,74.825,76.1,0.725,75.5,32.0,317.0
2016-07-19,75.575,,75.4,75.475,0.25,,0.0,327.0
2016-07-20,76.025,76.3,76.0,76.0,0.45,76.175,15.0,327.0
2016-07-21,73.225,75.45,73.025,73.5,2.8,75.45,66.0,330.0
2016-07-22,75.15,75.2,73.175,75.2,1.925,73.6,26.0,374.0
2016-07-25,75.95,75.95,75.2,75.75,0.8,75.4,30.0,378.0
2016-07-26,75.3,75.925,75.05,75.325,0.65,75.05,59.0,383.0
2016-07-27,73.975,75.4,73.825,73.825,1.325,75.225,16.0,411.0
2016-07-28,72.875,73.825,72.875,73.15,1.1,73.3,65.0,408.0
2016-07-29,73.55,74.8,73.55,73.55,0.675,73.95,42.0,413.0
2016-08-01,74.45,74.925,73.5,74.85,0.9,73.6,23.0,410.0
2016-08-02,75.125,75.3,74.2,74.875,0.675,75.05,82.0,408.0
2016-08-03,74.85,,74.45,74.775,0.275,,30.0,432.0
2016-08-04,74.325,74.575,73.275,74.575,0.525,74.2,56.0,426.0
2016-08-05,74.675,74.675,74.475,74.65,0.35,74.675,23.0,446.0
2016-08-08,74.5,75.5,74.5,74.675,0.175,75.5,56.0,453.0
2016-08-09,74.65,75.1,,75.1,0.15,,0.0,450.0
2016-08-10,75.7,75.8,75.2,75.725,1.05,75.2,98.0,450.0
2016-08-11,74.55,75.95,74.55,74.55,1.15,75.875,64.0,472.0
2016-08-12,73.925,74.25,73.725,74.25,0.625,73.925,87.0,472.0
2016-08-15,75.3,75.475,74.575,75.45,1.375,74.625,68.0,510.0
2016-08-16,74.65,74.85,74.3,74.4,0.65,74.85,65.0,523.0
2016-08-17,75.6,75.6,74.575,75.525,0.95,75.3,85.0,548.0
2016-08-18,75.375,75.375,74.9,75.375,0.225,75.15,25.0,602.0
2016-08-19,75.725,75.8,75.3,75.8,0.35,75.5,35.0,610.0
2016-08-22,76.3,76.3,75.375,76.125,0.575,75.95,94.0,618.0
2016-08-23,75.625,76.05,75.375,75.525,0.675,76.0,81.0,641.0
2016-08-24,75.35,75.475,75.25,75.25,0.275,75.35,88.0,670.0
2016-08-25,74.35,74.65,74.125,74.25,1.0,74.525,32.0,664.0
2016-08-26,75.0,75.25,74.65,75.0,0.65,75.25,65.0,646.0
