,close,high,low,open,volume
2016-07-18,363.25,363.75,354.25,356.25,75220
2016-07-19,348.5,355.5,348.25,355.25,90578
2016-07-20,344.25,352.5,341.5,350.5,104351
2016-07-21,340.75,345.0,339.25,344.25,103677
2016-07-22,341.75,343.25,333.25,337.0,108352
2016-07-25,341.25,343.0,336.75,342.5,81587
2016-07-26,339.5,343.5,338.0,338.75,68790
2016-07-27,343.0,345.25,340.25,343.5,65128
2016-07-28,338.75,343.0,336.75,342.5,80296
2016-07-29,342.75,343.25,337.5,337.5,58672
2016-08-01,334.25,340.25,334.0,339.5,81945
2016-08-02,334.0,336.25,329.0,334.25,81648
2016-08-03,335.0,338.5,333.25,335.5,70937
2016-08-04,331.0,336.25,330.75,336.25,68557
2016-08-05,334.25,335.0,330.0,332.0,74773
2016-08-08,334.75,337.0,331.5,336.0,70034
2016-08-09,332.5,335.0,331.75,333.0,65580
2016-08-10,333.0,336.0,332.25,333.5,57886
2016-08-11,331.75,333.75,331.0,332.5,56965
2016-08-12,333.0,333.75,322.5,331.5,186020
2016-08-15,337.0,339.25,335.0,337.25,85521
2016-08-16,337.25,338.5,334.25,337.5,73619
