Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2015-11-12,560.05,,,,18.35,,0.0,0.0
2015-11-13,540.15,,,,19.9,,0.0,0.0
2015-11-16,552.35,,,,12.2,,0.0,0.0
2015-11-17,547.45,,,,4.9,,0.0,0.0
2015-11-18,533.0,,,,14.45,,0.0,5.0
2015-11-19,542.1,,,,9.1,,0.0,8.0
2015-11-20,560.05,,,,17.95,,0.0,8.0
2015-11-23,542.6,,,,17.45,,0.0,8.0
2015-11-24,543.05,,,,0.45,,0.0,8.0
2015-11-25,552.8,,,,9.75,,0.0,8.0
2015-11-27,551.55,,,,1.25,,0.0,8.0
2015-11-30,544.25,,,,7.3,,0.0,8.0
2015-12-01,540.05,,,,4.2,,0.0,8.0
2015-12-02,526.65,,,,13.4,,0.0,8.0
2015-12-03,537.65,,,,11.0,,0.0,8.0
2015-12-04,567.5,,,,29.85,,0.0,8.0
2015-12-07,556.1,,,,11.4,,0.0,8.0
2015-12-08,548.45,,,,7.65,,0.0,8.0
2015-12-09,552.9,,,,4.45,,0.0,8.0
2015-12-10,543.05,,,,9.85,,0.0,8.0
2015-12-11,545.4,,,,2.35,,0.0,8.0
2015-12-14,549.5,,,,4.1,,0.0,8.0
2015-12-15,567.75,,,,18.25,,0.0,8.0
2015-12-16,572.7,,,,4.95,,0.0,8.0
2015-12-17,558.2,,,,14.5,,0.0,8.0
2015-12-18,559.7,,,,1.5,,0.0,8.0
2015-12-21,554.1,,,,5.6,,0.0,8.0
2015-12-22,555.35,,,,1.25,,0.0,8.0
2015-12-23,553.8,,,,1.55,,0.0,8.0
2015-12-24,559.65,,,,5.85,,0.0,8.0
2015-12-28,552.35,562.65,562.65,562.65,7.3,562.65,1.0,8.0
2015-12-29,556.8,,,,4.45,,0.0,9.0
2015-12-30,549.6,,,,7.2,,0.0,9.0
2015-12-31,562.6,,,,13.0,,0.0,9.0
2016-01-04,544.9,547.1,546.1,547.1,17.7,546.1,2.0,9.0
2016-01-05,536.55,,,,8.35,,0.0,10.0
2016-01-06,505.95,,,,30.6,,0.0,10.0
2016-01-07,494.4,500.0,487.0,492.05,11.55,498.95,19.0,10.0
2016-01-08,495.2,498.3,498.3,498.3,0.8,498.3,5.0,29.0
2016-01-11,475.95,491.2,489.2,491.2,19.25,489.2,3.0,55.0
2016-01-12,471.45,,,,4.5,,0.0,81.0
2016-01-13,487.35,,,,15.9,,0.0,81.0
2016-01-14,492.2,484.4,484.4,484.4,4.85,484.4,5.0,81.0
2016-01-15,488.0,,,,4.2,,0.0,83.0
2016-01-19,497.9,,,,9.9,,0.0,83.0
2016-01-20,490.05,,,,7.85,,0.0,83.0
2016-01-21,500.05,,,,10.0,,0.0,83.0
2016-01-22,500.9,502.0,501.95,502.0,0.85,501.95,2.0,131.0
2016-01-25,492.5,502.0,501.95,502.0,8.4,501.95,2.0,132.0
2016-01-26,493.9,,,,1.4,,0.0,132.0
2016-01-27,503.35,,,,9.45,,0.0,132.0
2016-01-28,493.15,,,,10.2,,0.0,132.0
2016-01-29,499.65,,,,6.5,,0.0,132.0
2016-02-01,503.65,500.2,500.2,500.2,4.0,500.2,1.0,132.0
2016-02-02,492.65,,,,11.0,,14.0,133.0
2016-02-03,516.95,,,,24.3,,5.0,147.0
2016-02-04,516.65,510.7,509.3,509.3,0.3,510.7,10.0,152.0
2016-02-05,499.9,,,,16.75,,0.0,158.0
2016-02-08,519.35,,,,19.45,,1.0,158.0
2016-02-09,518.15,,,,1.2,,0.0,159.0
2016-02-10,526.2,,,,8.05,,1.0,159.0
2016-02-11,525.85,,,,0.35,,0.0,159.0
2016-02-12,528.4,,,,2.55,,0.0,159.0
2016-02-16,510.95,,,,17.45,,0.0,159.0
2016-02-17,517.15,,,,6.2,,0.0,159.0
2016-02-18,506.1,,,,11.05,,0.0,159.0
2016-02-19,500.4,,,,5.7,,0.0,189.0
2016-02-22,499.8,500.9,499.85,500.45,0.6,500.9,20.0,189.0
2016-02-23,501.05,502.55,499.5,500.0,1.25,499.5,86.0,188.0
2016-02-24,488.0,498.1,488.7,488.7,13.05,496.8,7.0,208.0
2016-02-25,484.3,493.95,482.35,483.1,3.7,493.95,66.0,210.0
2016-02-26,483.25,488.25,486.2,486.7,1.05,488.25,24.0,248.0
2016-02-29,496.15,495.45,491.45,495.45,12.9,491.45,6.0,437.0
2016-03-01,517.85,515.15,511.7,515.15,21.7,511.7,8.0,440.0
2016-03-02,515.75,514.85,510.5,514.85,2.1,511.8,6.0,441.0
2016-03-03,542.3,543.0,518.4,540.25,26.55,518.4,365.0,441.0
2016-03-04,563.05,561.2,548.2,557.3,20.75,548.2,64.0,499.0
2016-03-07,577.7,578.95,562.2,578.2,14.65,562.2,13.0,542.0
2016-03-08,567.05,567.0,562.4,562.4,10.65,564.25,8.0,542.0
2016-03-09,566.25,568.85,565.9,566.1,0.8,567.15,9.0,543.0
2016-03-10,574.1,574.4,563.65,569.95,7.85,563.65,8.0,544.0
2016-03-11,580.15,585.0,575.1,579.6,6.05,575.1,6.0,543.0
2016-03-14,572.85,574.6,567.95,571.7,7.3,574.6,4.0,547.0
2016-03-15,570.75,570.85,568.4,570.0,2.1,570.85,1.0,548.0
2016-03-16,577.65,581.2,573.95,581.2,6.9,574.15,7.0,549.0
2016-03-17,597.9,596.75,590.6,595.8,20.25,590.6,5.0,548.0
2016-03-18,590.1,594.7,588.0,590.25,7.8,594.7,5.0,546.0
2016-03-21,602.95,601.45,589.65,601.45,12.85,590.45,46.0,549.0
2016-03-22,605.75,607.85,606.6,606.6,2.8,607.85,27.0,552.0
2016-03-23,583.2,590.1,581.4,583.35,22.55,590.1,5.0,554.0
2016-03-24,572.8,579.2,573.95,578.25,10.4,575.15,3.0,556.0
2016-03-28,567.35,581.65,569.05,569.05,5.45,581.65,4.0,557.0
2016-03-29,573.55,579.0,558.15,579.0,6.2,569.25,11.0,559.0
2016-03-30,566.9,577.45,566.5,566.5,6.65,577.45,8.0,565.0
2016-03-31,564.65,573.3,565.75,566.55,2.25,566.55,12.0,568.0
2016-04-01,561.65,573.8,560.3,563.9,3.0,573.8,30.0,577.0
2016-04-04,553.2,563.5,553.0,553.95,8.45,561.95,45.0,585.0
2016-04-05,544.45,559.7,542.45,545.75,8.75,559.7,143.0,582.0
2016-04-06,538.75,549.8,538.45,541.15,5.7,549.8,143.0,665.0
2016-04-07,534.7,543.2,536.0,536.5,4.05,541.15,268.0,752.0
2016-04-08,539.5,543.1,536.0,540.8,4.8,538.6,177.0,975.0
2016-04-11,546.35,553.25,546.45,548.15,6.85,546.75,334.0,1087.0
2016-04-12,544.95,555.2,544.0,549.1,1.4,548.9,109.0,1368.0
2016-04-13,543.35,548.85,539.1,544.55,1.6,548.7,86.0,1448.0
2016-04-14,561.65,563.8,544.6,563.8,18.3,544.6,80.0,1513.0
2016-04-15,569.0,569.8,561.45,567.7,7.35,561.45,45.0,1507.0
2016-04-18,568.85,570.3,565.6,569.75,0.15,569.55,16.0,1544.0
2016-04-19,583.0,586.35,570.65,582.55,14.15,570.65,35.0,1557.0
2016-04-20,597.85,599.8,583.8,596.45,14.85,583.8,270.0,1566.0
2016-04-21,610.85,610.55,602.4,606.6,13.0,602.4,34.0,1742.0
2016-04-22,607.0,617.25,605.5,607.05,3.85,607.35,92.0,1756.0
2016-04-25,606.45,607.55,605.4,606.5,0.55,607.35,145.0,1831.0
2016-04-26,605.4,608.3,595.3,605.6,1.05,595.3,521.0,1961.0
2016-04-27,610.55,612.6,603.65,612.6,5.15,604.35,118.0,2428.0
2016-04-28,625.3,625.65,609.35,625.0,14.75,611.5,332.0,2452.0
2016-04-29,628.6,634.65,625.5,628.65,3.3,625.5,537.0,2751.0
2016-05-02,625.75,631.4,620.95,621.0,2.85,628.25,530.0,3199.0
2016-05-03,609.85,625.75,604.3,606.55,15.9,625.75,493.0,3561.0
2016-05-04,597.45,608.0,595.0,598.6,12.4,605.45,792.0,3882.0
2016-05-05,601.7,608.35,599.35,601.0,4.25,604.7,259.0,4303.0
2016-05-06,608.3,610.0,599.25,609.6,6.6,599.25,1320.0,4518.0
2016-05-09,585.3,604.1,578.95,584.9,23.0,604.1,1252.0,5487.0
2016-05-10,593.45,599.0,583.0,596.65,8.15,583.0,681.0,6379.0
2016-05-11,609.25,612.0,598.15,609.35,15.8,599.0,532.0,6832.0
2016-05-12,597.9,612.6,595.55,596.75,11.35,611.75,715.0,7008.0
2016-05-13,593.65,601.15,590.0,592.55,4.25,594.5,260.0,7477.0
2016-05-16,592.25,599.0,591.0,591.8,1.4,594.3,967.0,7655.0
2016-05-17,585.95,596.5,583.75,587.4,6.3,595.9,1096.0,8444.0
2016-05-18,581.0,587.9,574.75,575.7,4.95,587.9,1230.0,9359.0
2016-05-19,559.9,579.1,558.5,560.25,21.1,574.4,1942.0,10113.0
2016-05-20,560.35,568.4,557.9,561.85,0.45,558.75,2162.0,11459.0
2016-05-23,551.35,562.7,548.8,551.6,9.0,560.8,3442.0,12944.0
2016-05-24,538.8,551.75,531.95,533.3,12.55,551.6,5787.0,14628.0
2016-05-25,530.85,539.7,523.5,534.65,7.95,533.15,5936.0,16671.0
2016-05-26,543.65,547.0,531.6,544.0,12.8,531.6,6070.0,19206.0
2016-05-27,539.0,552.95,533.95,538.45,4.65,542.45,4175.0,20887.0
2016-05-31,547.35,549.8,532.1,547.2,8.35,536.45,3972.0,21614.0
2016-06-01,546.75,551.0,542.45,546.0,0.6,548.0,3535.0,21805.0
2016-06-02,534.45,549.65,532.65,534.2,12.3,547.0,3294.0,21941.0
2016-06-03,549.35,567.0,533.1,553.85,14.9,535.05,4780.0,22032.0
