,close,high,low,open,volume
2016-10-12,71.15,71.275,70.4,70.45,578
2016-10-13,71.325,71.45,70.525,71.025,428
2016-10-14,71.075,71.35,70.55,71.3,799
2016-10-17,70.05,70.975,69.8,70.75,397
2016-10-18,68.55,70.3,68.325,70.15,476
2016-10-19,68.475,68.9,68.125,68.4,518
2016-10-20,68.525,69.0,68.25,68.45,329
2016-10-21,69.675,69.85,68.7,68.925,817
2016-10-24,70.45,70.825,69.9,70.125,440
2016-10-25,71.425,71.5,70.45,70.45,650
2016-10-26,71.25,71.5,70.925,71.125,500
2016-10-27,72.325,72.425,71.0,71.125,875
2016-10-28,73.45,73.8,72.25,72.25,1291
2016-10-31,73.625,73.75,73.05,73.575,1044
2016-11-01,72.15,73.675,71.775,73.5,1206
2016-11-02,72.7,72.75,71.85,72.05,1427
2016-11-03,72.8,72.925,71.8,72.1,593
2016-11-04,72.7,72.8,72.1,72.575,772
2016-11-07,73.35,73.475,72.15,72.825,1063
2016-11-08,73.625,73.75,73.1,73.35,1171
2016-11-09,73.3,73.475,72.625,73.175,834
2016-11-10,73.5,73.575,72.2,73.275,1094
2016-11-11,73.725,74.25,73.025,73.4,964
2016-11-14,72.95,73.425,72.25,73.425,1038
2016-11-15,72.325,73.025,71.925,72.65,828
2016-11-16,73.775,73.875,72.325,72.325,1610
2016-11-17,73.45,73.775,73.025,73.5,899
2016-11-18,73.25,73.425,72.7,73.15,1105
2016-11-21,74.325,74.5,73.025,73.15,2604
2016-11-22,73.65,74.55,73.4,74.15,1563
2016-11-23,73.625,74.0,73.4,73.4,1277
2016-11-25,74.475,74.5,73.85,73.875,1115
2016-11-28,73.7,74.825,73.45,74.5,1253
2016-11-29,72.625,73.725,72.525,73.725,1661
2016-11-30,73.025,73.6,72.75,73.025,1260
2016-12-01,72.475,73.075,71.75,72.95,1942
2016-12-02,72.15,72.825,71.9,72.8,772
2016-12-05,72.7,72.9,72.3,72.4,687
2016-12-06,74.725,75.15,72.775,72.95,3006
2016-12-07,76.2,76.275,74.825,74.825,4501
2016-12-08,76.4,77.0,76.05,76.25,5457
2016-12-09,76.575,76.9,76.05,76.475,3517
2016-12-12,76.6,77.0,76.425,76.8,2675
2016-12-13,76.95,77.05,76.4,76.675,1958
2016-12-14,77.175,77.2,76.65,76.875,2176
2016-12-15,77.525,77.75,76.775,77.0,2479
2016-12-16,77.95,78.0,77.575,77.8,3133
2016-12-19,77.35,78.0,77.05,78.0,2407
2016-12-20,76.325,77.4,76.15,77.075,2687
2016-12-21,76.85,76.975,75.9,76.2,2387
2016-12-22,76.825,77.3,76.5,77.0,1420
2016-12-23,75.575,77.075,74.425,77.075,2677
2016-12-27,75.875,76.0,74.0,74.8,2350
2016-12-28,74.675,76.275,74.525,75.925,2325
2016-12-29,75.55,75.675,74.075,74.575,2006
2016-12-30,76.5,76.675,75.25,75.5,3268
2017-01-03,75.925,77.275,75.45,76.6,2226
2017-01-04,76.575,76.65,75.625,76.1,1921
2017-01-05,76.775,76.975,76.1,76.675,3160
2017-01-06,77.2,77.275,76.05,76.775,2369
2017-01-09,77.75,77.875,76.4,77.1,3100
