,close,high,low,open,volume
2016-10-17,0.7095,0.7104,0.7095,0.7104,7
2016-10-18,0.7161,0.7175,0.7148,0.7148,15
2016-10-19,0.719,0.719,0.7167,0.7167,10
2016-10-20,0.7164,0.7175,0.715,0.7175,4
2016-10-21,0.7122,0.7125,0.711,0.7119,7
2016-10-24,0.71,0.7105,0.7093,0.7105,5
2016-10-25,0.7128,0.7107,0.7107,0.7107,5
2016-10-26,0.7116,0.714,0.714,0.714,0
2016-10-27,0.7089,0.708,0.7078,0.708,2
2016-10-28,0.7124,0.7118,0.7117,0.7117,2
2016-10-31,0.7115,0.7116,0.7116,0.7116,0
2016-11-01,0.7135,0.715,0.7133,0.7135,34
2016-11-02,0.7261,0.7265,0.7264,0.7264,3
2016-11-03,0.7301,0.7306,0.7278,0.7278,8
2016-11-04,0.7293,0.7274,0.7271,0.7274,3
2016-11-07,0.7288,0.7306,0.7285,0.7285,10
2016-11-08,0.7353,0.7371,0.731,0.731,19
2016-11-09,0.7261,0.732,0.7238,0.7265,12
2016-11-10,0.7185,0.7197,0.7153,0.7168,62
2016-11-11,0.7082,0.7117,0.7085,0.7117,17
2016-11-14,0.7065,0.707,0.707,0.707,0
2016-11-15,0.7063,0.7068,0.7062,0.7064,9
2016-11-16,0.7043,0.7053,0.7038,0.7053,28
2016-11-17,0.7009,0.703,0.699,0.703,23
2016-11-18,0.699,0.7,0.6987,0.7,6
2016-11-21,0.702,0.7044,0.7031,0.7042,7
2016-11-22,0.703,0.7039,0.7016,0.7033,34
2016-11-23,0.6982,0.699,0.6973,0.6977,25
2016-11-25,0.7015,0.7035,0.7016,0.7035,14
2016-11-28,0.7045,0.7049,0.7042,0.7044,25
2016-11-29,0.7109,0.7105,0.7071,0.7072,57
2016-11-30,0.7056,0.7085,0.705,0.7079,137
2016-12-01,0.7054,0.7068,0.7024,0.7037,207
2016-12-02,0.7114,0.7122,0.7093,0.7104,348
2016-12-05,0.711,0.7134,0.7068,0.7068,426
2016-12-06,0.709,0.7099,0.7083,0.7093,20
2016-12-07,0.7129,0.7151,0.7122,0.7126,153
2016-12-08,0.7157,0.7162,0.7128,0.7157,245
2016-12-09,0.7119,0.7142,0.7105,0.7137,384
2016-12-12,0.7162,0.7187,0.7159,0.7171,581
2016-12-13,0.7179,0.7211,0.7176,0.72,1373
2016-12-14,0.7115,0.7237,0.7085,0.7206,3705
2016-12-15,0.7019,0.705,0.699,0.7048,3792
2016-12-16,0.6932,0.6972,0.6912,0.6963,14350
2016-12-19,0.6917,0.6934,0.6907,0.6924,9067
2016-12-20,0.6896,0.6911,0.6868,0.6868,9308
2016-12-21,0.6887,0.6915,0.6876,0.6908,8370
2016-12-22,0.6887,0.6906,0.6877,0.689,6187
2016-12-23,0.6852,0.6864,0.6845,0.6854,4330
2016-12-27,0.6873,0.6881,0.6866,0.687,4528
2016-12-28,0.6907,0.6911,0.6878,0.6883,11771
2016-12-29,0.6939,0.6949,0.6921,0.6927,6821
2016-12-30,0.6924,0.696,0.691,0.6935,6325
2017-01-03,0.6899,0.6926,0.6869,0.6896,14409
2017-01-04,0.693,0.6961,0.6917,0.6935,8563
2017-01-05,0.7008,0.7022,0.6965,0.6969,14087
2017-01-06,0.6951,0.6991,0.6941,0.6971,7327
2017-01-09,0.7003,0.7019,0.6976,0.6982,8429
2017-01-10,0.6977,0.6996,0.6967,0.6973,8584
2017-01-11,0.7038,0.7075,0.6948,0.6982,23499
2017-01-12,0.71,0.7132,0.7082,0.7109,10350
