,close,high,low,open,volume
2016-07-20,131.51,131.53,131.53,131.53,5
2016-07-21,131.42,131.37,131.34,131.34,2
2016-07-25,131.46,131.36,131.36,131.36,1
2016-07-27,131.63,131.49,131.49,131.49,1
2016-07-29,131.69,131.72,131.44,131.44,84
2016-08-01,131.59,131.66,131.58,131.62,91
2016-08-02,131.37,131.52,131.32,131.46,28
2016-08-03,131.38,131.39,131.37,131.37,95
2016-08-04,131.65,131.65,131.47,131.47,13
2016-08-05,131.58,131.66,131.56,131.61,662
2016-08-08,131.62,131.56,131.51,131.51,2
2016-08-10,131.78,131.84,131.69,131.69,5
2016-08-11,131.74,131.8,131.71,131.8,227
2016-08-12,131.73,131.72,131.65,131.65,3
2016-08-15,131.55,131.71,131.56,131.71,3
2016-08-16,131.53,131.64,131.53,131.61,138
