,close,high,low,open,volume
2016-10-10,383.0,383.75,380.0,380.0,1665
2016-10-11,384.25,385.75,381.0,382.75,2554
2016-10-12,377.25,387.25,377.0,385.0,4288
2016-10-13,388.25,388.5,377.5,378.25,3766
2016-10-14,391.0,395.0,389.5,391.0,7538
2016-10-17,391.0,393.75,388.5,392.5,2892
2016-10-18,391.0,394.0,389.25,390.5,3400
2016-10-19,393.75,394.5,388.75,389.5,4169
2016-10-20,388.25,395.25,386.75,393.5,3832
2016-10-21,389.0,390.0,387.5,388.5,1985
2016-10-24,386.25,388.75,383.5,387.75,3807
2016-10-25,387.0,389.5,385.5,386.5,2994
2016-10-26,390.25,391.75,387.5,388.0,4588
2016-10-27,393.0,393.5,388.75,390.0,3254
2016-10-28,390.25,393.25,389.5,391.0,3538
2016-10-31,389.75,392.5,388.0,388.0,2747
2016-11-01,386.25,390.0,383.75,389.0,3762
2016-11-02,384.25,388.0,382.0,387.0,3236
2016-11-03,386.0,386.25,382.75,385.25,3088
2016-11-04,387.0,387.75,384.0,384.25,2988
2016-11-07,384.75,386.25,383.75,385.75,2691
2016-11-08,391.75,393.75,384.5,384.75,7505
2016-11-09,380.25,392.25,380.0,389.0,6820
2016-11-10,382.0,384.5,379.25,383.25,5075
2016-11-11,379.5,380.5,378.0,379.5,2326
2016-11-14,375.75,378.25,375.0,376.5,3573
2016-11-15,379.25,379.75,376.0,376.5,3087
2016-11-16,376.25,381.0,376.0,380.0,2893
2016-11-17,378.5,380.0,375.25,376.75,2678
2016-11-18,382.0,382.5,378.5,378.75,2890
2016-11-21,386.0,386.25,381.75,382.25,2698
2016-11-22,387.25,387.75,383.75,383.75,2391
2016-11-23,387.75,388.0,383.5,384.0,2652
2016-11-25,387.5,388.0,385.75,386.75,1678
2016-11-28,388.0,389.75,385.75,386.75,2554
2016-11-29,379.75,385.0,379.0,385.0,5833
2016-11-30,379.75,383.0,379.0,383.0,7362
2016-12-01,375.0,379.5,374.5,379.0,10350
2016-12-02,377.75,378.25,375.25,377.25,4696
2016-12-05,389.25,389.75,379.25,379.25,8375
2016-12-06,389.5,393.0,388.25,389.5,7946
2016-12-07,387.0,388.5,385.25,387.25,4379
2016-12-08,383.25,388.75,380.5,386.5,5824
2016-12-09,388.5,388.75,380.75,384.75,3739
2016-12-12,389.25,389.5,385.25,387.0,4500
2016-12-13,389.25,392.75,388.25,388.25,6942
2016-12-14,390.0,390.5,387.0,388.0,3773
2016-12-15,386.0,391.5,385.25,389.0,4670
2016-12-16,386.5,388.0,383.25,387.0,4014
2016-12-19,384.25,385.75,382.0,385.25,2975
2016-12-20,381.75,383.5,380.75,383.0,5685
2016-12-21,378.25,381.5,378.0,380.75,4352
2016-12-22,377.75,378.0,376.5,377.0,2652
2016-12-23,376.25,377.5,375.75,376.75,2548
2016-12-27,384.25,385.25,380.75,380.75,5445
2016-12-28,378.25,384.0,377.75,382.0,4356
2016-12-29,379.25,380.25,377.25,380.0,2576
2016-12-30,380.0,381.75,378.0,378.5,4280
2017-01-03,383.5,385.75,380.25,380.5,7194
2017-01-04,386.75,387.25,384.25,384.5,6586
2017-01-05,388.5,389.5,386.25,386.5,6921
2017-01-06,385.5,387.75,384.5,387.5,6075
