,close,high,low,open,volume
2016-10-17,1.218425,1.220175,1.2136,1.216225,-1
2016-10-18,1.22965,1.232525,1.217975,1.21855,-1
2016-10-19,1.2287,1.2333,1.225425,1.2294,-1
2016-10-20,1.2254,1.229825,1.22105,1.22875,-1
2016-10-21,1.22315,1.2261,1.21715,1.2261,-1
2016-10-24,1.223925,1.224975,1.2186,1.2222,-1
2016-10-25,1.2189,1.224375,1.20825,1.22315,-1
2016-10-26,1.224675,1.224925,1.215675,1.21835,-1
2016-10-27,1.2164,1.227175,1.214925,1.22425,-1
2016-10-28,1.21895,1.22125,1.2114,1.21625,-1
2016-10-31,1.224325,1.22495,1.214375,1.2188,-1
2016-11-01,1.22425,1.228125,1.220575,1.2243,-1
2016-11-02,1.230325,1.235475,1.22205,1.2242,-1
2016-11-03,1.246,1.249475,1.22975,1.2304,-1
2016-11-04,1.251825,1.25575,1.24495,1.246075,-1
2016-11-07,1.23975,1.249825,1.237925,1.24765,-1
2016-11-08,1.237975,1.244025,1.236125,1.2397,-1
2016-11-09,1.240625,1.25475,1.23535,1.23725,-1
2016-11-10,1.255375,1.258475,1.237775,1.2421,-1
2016-11-11,1.2598,1.2674,1.252575,1.255425,-1
2016-11-14,1.248875,1.25945,1.24445,1.25745,-1
2016-11-15,1.245625,1.252925,1.238,1.2498,-1
2016-11-16,1.24425,1.2503,1.240975,1.24585,-1
2016-11-17,1.241675,1.25055,1.2409,1.24385,-1
2016-11-18,1.235125,1.24365,1.230225,1.24155,-1
2016-11-21,1.2493,1.251225,1.23125,1.234975,-1
2016-11-22,1.2423,1.25125,1.238425,1.249275,-1
2016-11-23,1.244025,1.2469,1.23605,1.24205,-1
2016-11-24,1.2451,1.249475,1.240225,1.24305,-1
2016-11-25,1.24745,1.248275,1.2416,1.24515,-1
2016-11-28,1.241525,1.25315,1.238575,1.2459,-1
2016-11-29,1.2492,1.2526,1.23885,1.241225,-1
2016-11-30,1.250625,1.25235,1.242025,1.24925,-1
2016-12-01,1.2591,1.2696,1.250525,1.251075,-1
2016-12-02,1.273625,1.27375,1.25705,1.2594,-1
2016-12-05,1.27315,1.274475,1.2628,1.267125,-1
2016-12-06,1.26785,1.277475,1.265675,1.272725,-1
2016-12-07,1.262525,1.268325,1.257025,1.268025,-1
2016-12-08,1.2587,1.270475,1.2549,1.262775,-1
2016-12-09,1.257475,1.262075,1.25525,1.257975,-1
2016-12-12,1.267775,1.269925,1.2567,1.25905,-1
2016-12-13,1.2658,1.272825,1.265375,1.26785,-1
2016-12-14,1.256325,1.272125,1.25305,1.266475,-1
2016-12-15,1.24205,1.2568,1.2376,1.2555,-1
2016-12-16,1.2492,1.251025,1.2383,1.242575,-1
2016-12-19,1.23945,1.25025,1.235525,1.24925,-1
2016-12-20,1.236675,1.240925,1.2313,1.23915,-1
2016-12-21,1.2353,1.239075,1.232425,1.2369,-1
2016-12-22,1.22825,1.237875,1.227775,1.235525,-1
2016-12-23,1.227425,1.2299,1.2229,1.228275,-1
2016-12-27,1.226925,1.228775,1.2241,1.227925,-1
2016-12-28,1.22255,1.2297,1.2201,1.227,-1
2016-12-29,1.22635,1.2275,1.221025,1.222475,-1
2016-12-30,1.23245,1.238825,1.2246,1.225925,-1
2017-01-02,1.229625,1.23475,1.22825,1.234325,-1
2017-01-03,1.223875,1.2307,1.219925,1.227625,-1
2017-01-04,1.23255,1.235325,1.22215,1.2241,-1
2017-01-05,1.24195,1.24325,1.22705,1.232325,-1
2017-01-06,1.22805,1.24315,1.22615,1.241725,-1
2017-01-09,1.21625,1.227125,1.2124,1.226025,-1
2017-01-10,1.2177,1.219,1.21075,1.216375,-1
2017-01-11,1.221375,1.227225,1.2038,1.2173,-1
2017-01-12,1.2162,1.231725,1.21525,1.221375,-1
2017-01-13,1.21615,1.2174,1.214,1.216625,-1
