,close,high,low,open,volume
2016-10-17,7899.0,7959.0,7900.0,7946.0,53
2016-10-18,7960.0,7969.0,7919.0,7924.0,116
2016-10-19,7979.0,7977.0,7959.0,7959.0,70
2016-10-20,7966.0,7986.0,7902.0,7952.0,132
2016-10-21,7920.0,7971.0,7904.0,7961.0,150
2016-10-24,7882.0,7942.0,7869.0,7942.0,59
2016-10-25,7818.0,7875.0,7810.0,7873.0,156
2016-10-26,7766.0,7804.0,7747.0,7800.0,53
2016-10-27,7816.0,7830.0,7726.0,7747.0,122
2016-10-28,7794.0,7804.0,7742.0,7783.0,126
2016-10-31,7728.0,7756.0,7723.0,7750.0,56
2016-11-01,7657.0,7754.0,7620.0,7754.0,49
2016-11-02,7595.0,7642.0,7573.0,7619.0,27
2016-11-03,7539.0,7552.0,7533.0,7552.0,5
2016-11-04,7488.0,7512.0,7457.0,7493.0,31
2016-11-07,7615.0,7625.0,7566.0,7566.0,56
2016-11-08,7622.0,7641.0,7641.0,7641.0,3
2016-11-09,7781.0,7829.0,7413.0,7413.0,50
2016-11-10,7778.0,7887.0,7777.0,7852.0,60
2016-11-11,7748.0,7827.0,7770.0,7816.0,31
2016-11-14,7772.0,7865.0,7823.0,7836.0,5
2016-11-15,7778.0,7836.0,7759.0,7759.0,3
2016-11-17,7850.0,7847.0,7796.0,7796.0,5
2016-11-18,7819.0,7878.0,7788.0,7870.0,27
2016-11-21,7759.0,7798.0,7753.0,7798.0,7
2016-11-22,7655.0,7785.0,7634.0,7785.0,39
2016-11-23,7652.0,7654.0,7598.0,7654.0,6
2016-11-24,7687.0,7700.0,7690.0,7700.0,9
2016-11-25,7781.0,7800.0,7694.0,7694.0,32
2016-11-28,7710.0,7780.0,7709.0,7780.0,81
2016-11-29,7733.0,7756.0,7676.0,7709.0,40
2016-11-30,7775.0,7780.0,7726.0,7728.0,27
2016-12-01,7652.0,7748.0,7640.0,7746.0,206
2016-12-02,7685.0,7693.0,7602.0,7634.0,309
2016-12-05,7751.0,7783.0,7665.0,7665.0,252
2016-12-06,7806.0,7849.0,7743.0,7759.0,163
2016-12-07,7817.0,7869.0,7814.0,7851.0,710
2016-12-08,7852.0,7874.0,7804.0,7839.0,2886
2016-12-09,8013.0,8021.0,7852.0,7861.0,5846
2016-12-12,7936.0,8022.0,7926.0,8007.0,6899
2016-12-13,8070.0,8094.0,7921.0,7940.0,8505
2016-12-14,8032.0,8073.0,8015.0,8067.0,9570
2016-12-15,8118.0,8131.0,8030.0,8048.0,18587
2016-12-16,8133.0,8150.0,8098.0,8106.0,43272
2016-12-19,8137.0,8154.0,8101.0,8144.0,23248
2016-12-20,8163.0,8187.0,8129.0,8139.0,26940
2016-12-21,8126.0,8173.0,8113.0,8149.0,23410
2016-12-22,8144.0,8169.0,8108.0,8123.0,25540
2016-12-23,8137.0,8175.0,8125.0,8144.0,17034
2016-12-27,8178.0,8198.0,8116.0,8116.0,12620
2016-12-28,8165.0,8194.0,8131.0,8174.0,18129
2016-12-29,8155.0,8188.0,8125.0,8145.0,16775
2016-12-30,8173.0,8180.0,8114.0,8180.0,22322
2017-01-03,8209.0,8261.0,8196.0,8208.0,35713
2017-01-04,8249.0,8288.0,8223.0,8265.0,30395
2017-01-05,8292.0,8319.0,8244.0,8260.0,29398
2017-01-06,8329.0,8356.0,8285.0,8318.0,25905
2017-01-09,8342.0,8365.0,8303.0,8357.0,25784
2017-01-10,8354.0,8377.0,8301.0,8339.0,30301
2017-01-11,8379.0,8384.0,8287.0,8372.0,36574
2017-01-12,8276.0,8330.0,8264.0,8315.0,38545
