,close,high,low,open,volume
2016-10-17,54.96,55.08,54.51,54.91,108
2016-10-18,55.4,55.61,55.04,55.39,289
2016-10-19,56.01,56.32,55.74,55.74,1415
2016-10-20,55.33,55.38,54.99,55.38,340
2016-10-21,55.88,55.92,55.28,55.28,200
2016-10-24,56.03,56.04,55.28,55.64,181
2016-10-25,55.66,56.27,55.34,56.07,526
2016-10-26,54.84,55.7,54.74,55.01,915
2016-10-27,54.92,55.1,54.83,55.01,390
2016-10-28,54.25,54.85,54.0,54.58,335
2016-10-31,52.77,53.8,52.59,53.8,870
2016-11-01,52.67,53.29,52.25,53.19,492
2016-11-02,51.9,52.63,51.59,52.3,1104
2016-11-03,51.4,52.0,51.2,52.0,812
2016-11-04,50.9,51.5,50.66,51.02,1386
2016-11-07,51.54,51.63,50.8,51.13,677
2016-11-08,51.79,51.97,51.18,51.19,586
2016-11-09,52.33,52.69,51.62,52.06,704
2016-11-10,52.0,52.35,51.75,52.0,200
2016-11-11,50.81,51.24,50.49,51.24,774
2016-11-14,50.16,50.53,49.8,50.5,553
2016-11-15,51.75,52.14,51.13,51.2,552
2016-11-16,51.43,51.99,51.16,51.39,349
2016-11-17,51.65,52.15,51.25,52.15,952
2016-11-18,51.91,52.07,51.22,51.98,814
2016-11-21,53.38,53.5,52.74,52.82,766
2016-11-22,53.52,53.9,52.78,53.58,642
2016-11-23,53.42,53.7,53.04,53.2,606
2016-11-25,51.89,52.89,51.81,52.84,295
2016-11-28,52.75,53.28,52.3,52.82,1178
2016-11-29,51.12,51.6,50.91,51.39,797
2016-11-30,53.77,54.1,52.78,52.78,5166
2016-12-01,53.98,54.55,53.77,53.96,3008
2016-12-02,54.85,54.85,54.29,54.5,1436
2016-12-05,55.4,55.43,54.82,55.21,1328
2016-12-06,54.83,54.89,54.5,54.62,626
2016-12-07,54.18,54.93,54.06,54.47,609
2016-12-08,54.56,54.65,54.05,54.42,505
2016-12-09,54.89,54.97,54.64,54.9,1327
2016-12-12,54.92,55.72,54.64,55.64,3048
2016-12-13,55.29,55.34,54.59,55.28,1467
2016-12-14,54.3,55.46,54.15,54.85,2011
2016-12-15,54.29,54.5,53.71,53.98,1150
2016-12-16,54.84,54.99,54.63,54.8,1077
2016-12-19,55.01,55.1,54.49,54.61,1580
2016-12-20,55.62,55.8,55.29,55.51,1637
2016-12-21,55.01,55.76,54.9,55.66,708
2016-12-22,55.36,55.58,55.04,55.26,1799
2016-12-23,55.59,55.62,55.0,55.0,250
2016-12-27,56.19,56.22,55.8,55.85,657
2016-12-28,56.36,56.47,56.08,56.24,894
2016-12-29,56.39,56.69,56.24,56.58,908
2016-12-30,56.37,56.5,56.1,56.16,987
2017-01-03,55.5,57.53,55.23,57.51,1301
2017-01-04,56.6,56.65,55.59,55.85,744
2017-01-05,57.06,57.09,56.26,56.86,856
2017-01-06,57.28,57.35,56.64,57.02,1079
2017-01-09,56.08,56.6,55.97,56.6,1202
2017-01-10,55.47,56.58,55.24,56.41,1203
2017-01-11,56.48,56.91,55.38,55.85,1884
2017-01-12,57.01,57.15,56.7,57.09,2080
