Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2009-07-01,94.63,94.695,94.605,,,94.63,77.0,178.0
2009-07-02,94.68,94.69,94.6,,,94.615,40.0,209.0
2009-07-06,94.6,94.64,94.57,,,0.0,20.0,216.0
2009-07-07,94.695,94.695,94.55,,,94.565,0.0,216.0
2009-07-08,95.0,95.0,94.725,,,0.0,11.0,216.0
2009-07-09,94.84,94.89,94.81,,,94.89,0.0,216.0
2009-07-10,95.015,95.06,94.98,,,94.98,9.0,215.0
2009-07-13,94.865,95.02,94.865,,,95.02,30.0,240.0
2009-07-14,94.705,94.74,94.695,,,94.74,9.0,237.0
2009-07-15,94.47,94.585,94.435,,,94.585,21.0,242.0
2009-07-16,94.515,94.57,94.515,,,94.57,15.0,228.0
2009-07-17,94.4,94.525,94.4,,,94.525,16.0,223.0
2009-07-20,94.485,94.5,94.33,,,94.4,3.0,223.0
2009-07-21,94.575,94.61,94.415,,,94.61,7.0,216.0
2009-07-22,94.485,94.545,94.485,,,0.0,9.0,212.0
2009-07-23,94.28,94.54,94.28,,,94.54,0.0,212.0
2009-07-24,94.32,94.32,94.31,,,0.0,9.0,217.0
2009-07-27,94.25,94.26,94.25,,,0.0,0.0,217.0
2009-07-28,94.33,94.39,94.3,,,94.3,0.0,217.0
2009-07-29,94.395,94.43,94.25,,,0.0,6.0,215.0
2009-07-30,94.445,94.475,94.355,,,94.365,0.0,215.0
2009-07-31,94.62,94.62,94.515,,,94.515,1.0,215.0
2009-08-03,94.43,94.54,94.42,,,0.0,13.0,221.0
2009-08-04,94.41,94.5,94.37,,,0.0,0.0,221.0
2009-08-05,94.235,94.41,94.235,,,0.0,0.0,221.0
2009-08-06,94.23,94.275,94.23,,,94.25,0.0,221.0
2009-08-07,94.045,94.17,93.98,,,94.17,10.0,221.0
2009-08-10,94.145,94.145,94.035,,,94.085,6.0,216.0
2009-08-11,94.225,94.235,94.105,,,94.105,9.0,214.0
2009-08-12,94.255,94.295,94.185,,,94.275,64.0,215.0
2009-08-13,94.4,94.425,94.225,,,0.0,60.0,215.0
2009-08-14,94.455,94.55,94.39,,,94.43,0.0,215.0
2009-08-17,94.55,94.565,94.51,,,0.0,7.0,211.0
2009-08-18,94.485,94.55,94.485,,,0.0,0.0,211.0
2009-08-19,94.545,94.655,94.535,,,94.635,0.0,211.0
2009-08-20,94.615,94.615,94.575,,,94.595,5.0,213.0
2009-08-21,94.46,94.625,94.46,,,94.595,9.0,214.0
2009-08-24,94.475,94.48,94.385,,,94.41,13.0,225.0
2009-08-25,94.555,94.555,94.49,,,94.525,10.0,215.0
2009-08-26,94.595,94.595,94.535,,,94.535,6.0,218.0
2009-08-27,94.55,94.595,94.515,,,0.0,7.0,213.0
2009-08-28,94.575,94.58,94.5,,,94.5,12.0,215.0
2009-08-31,94.665,94.665,94.615,,,0.0,7.0,211.0
2009-09-01,94.69,94.695,94.605,,,0.0,0.0,211.0
