,close,high,low,open,volume
2016-07-18,1.3285,1.3325,1.3288,1.33,12
2016-07-19,1.3116,1.3176,1.3103,1.3176,34
2016-07-20,1.3176,1.325,1.317,1.317,24
2016-07-21,1.3231,1.3268,1.3229,1.3229,9
2016-07-22,1.312,1.3138,1.311,1.3128,51
2016-07-25,1.3158,1.3168,1.3137,1.3137,14
2016-07-26,1.3166,1.32,1.3135,1.318,97
2016-07-27,1.3222,1.3258,1.312,1.3158,47
2016-07-28,1.3184,1.3215,1.316,1.3171,16
2016-07-29,1.327,1.3333,1.3215,1.3215,46
2016-08-01,1.3223,1.325,1.3219,1.3232,18
2016-08-02,1.338,1.3392,1.3311,1.3313,74
2016-08-03,1.3348,1.3366,1.3315,1.3343,35
2016-08-04,1.3148,1.3177,1.3138,1.317,91
2016-08-05,1.3114,1.3127,1.3056,1.3066,457
2016-08-08,1.3072,1.3092,1.3065,1.3083,63
2016-08-09,1.3036,1.3049,1.2993,1.2996,123
2016-08-10,1.3047,1.3092,1.3031,1.3092,122
2016-08-11,1.3001,1.3013,1.2984,1.3013,175
2016-08-12,1.2948,1.302,1.2937,1.302,680
2016-08-15,1.2903,1.2916,1.2897,1.2907,86
2016-08-16,1.3066,1.3079,1.2992,1.2992,507
