,close,high,low,open,volume
2016-10-17,133.3,133.3,133.12,133.14,75
2016-10-18,133.37,133.39,133.26,133.26,36
2016-10-19,133.4,133.45,133.39,133.39,55
2016-10-20,133.45,133.4,133.2,133.37,76
2016-10-24,133.32,133.43,133.42,133.42,2
2016-10-26,132.99,133.16,132.99,133.16,7
2016-10-27,132.71,132.96,132.67,132.96,474
2016-10-28,132.67,132.76,132.6,132.68,1303
2016-10-31,132.72,132.7,132.68,132.68,2
2016-11-01,132.62,132.72,132.57,132.58,1069
2016-11-02,132.85,132.87,132.87,132.87,2
2016-11-03,132.74,132.82,132.73,132.82,16
2016-11-04,132.86,132.85,132.77,132.77,47
2016-11-07,132.81,132.82,132.76,132.76,5
2016-11-08,132.71,132.84,132.68,132.74,85
2016-11-09,132.82,133.09,132.79,133.09,107
2016-11-10,132.38,132.65,132.23,132.64,356
2016-11-11,132.19,132.37,132.05,132.37,887
2016-11-14,132.1,132.2,131.86,132.01,1654
2016-11-15,132.22,132.29,132.17,132.22,242
2016-11-16,132.18,132.19,132.07,132.16,98
2016-11-17,132.33,132.35,132.33,132.35,3
2016-11-18,132.42,132.5,132.16,132.17,1177
2016-11-21,132.49,132.52,132.38,132.49,2329
2016-11-22,132.81,132.88,132.49,132.49,1457
2016-11-23,132.6,132.97,132.44,132.81,6930
2016-11-24,132.85,132.9,132.7,132.7,4846
2016-11-25,132.91,133.0,132.87,132.93,2727
2016-11-28,133.11,133.13,132.98,133.01,3824
2016-11-29,132.99,133.16,132.92,133.16,8092
2016-11-30,132.88,133.12,132.8,133.12,26101
2016-12-01,132.74,132.89,132.41,132.87,39208
2016-12-02,132.84,132.93,132.47,132.49,69202
2016-12-05,132.49,133.01,132.31,133.01,112607
2016-12-06,132.28,132.6,132.19,132.5,217472
2016-12-07,132.39,132.48,132.14,132.17,410475
2016-12-08,132.7,133.0,131.79,132.38,797851
2016-12-09,132.95,133.08,132.6,132.65,473956
2016-12-12,132.74,132.9,132.66,132.89,403387
2016-12-13,132.9,132.96,132.69,132.79,384237
2016-12-14,133.07,133.13,132.91,132.96,399595
2016-12-15,132.91,133.03,132.78,132.9,475219
2016-12-16,133.11,133.18,132.96,132.98,327704
2016-12-19,133.39,133.49,133.08,133.09,291977
2016-12-20,133.31,133.45,133.28,133.44,288130
2016-12-21,133.36,133.4,133.3,133.34,214412
2016-12-22,133.34,133.42,133.26,133.4,196107
2016-12-23,133.45,133.58,133.36,133.36,99820
2016-12-27,133.75,133.81,133.46,133.46,105531
2016-12-28,133.7,133.81,133.65,133.76,149755
2016-12-29,133.71,133.81,133.62,133.8,158327
2016-12-30,133.63,133.75,133.6,133.75,149664
2017-01-02,133.76,133.87,133.61,133.61,72737
2017-01-03,133.52,133.78,133.46,133.73,485403
2017-01-04,133.55,133.64,133.51,133.57,429209
2017-01-05,133.45,133.66,133.32,133.6,604082
2017-01-06,133.32,133.5,133.25,133.5,423435
2017-01-09,133.37,133.44,133.27,133.31,347658
2017-01-10,133.38,133.46,133.33,133.41,356205
2017-01-11,133.41,133.54,133.28,133.37,464089
