,close,high,low,open,volume
2016-12-09,130.96,130.93,130.93,130.93,1
2016-12-19,131.17,131.13,131.13,131.13,1
2017-01-03,131.31,131.52,131.29,131.52,4
2017-01-04,131.34,131.36,131.36,131.36,1
2017-01-05,131.26,131.22,131.22,131.22,1
2017-01-10,131.28,131.25,131.24,131.24,2
2017-01-11,131.36,131.35,131.28,131.33,178
2017-01-12,131.46,131.48,131.37,131.44,84
2017-01-13,131.39,131.45,131.42,131.42,100
2017-01-16,131.55,131.55,131.52,131.55,168
2017-01-17,131.61,131.67,131.67,131.67,422
2017-01-18,131.41,131.5,131.5,131.5,1
2017-01-19,131.27,131.29,131.22,131.26,442
2017-01-20,131.03,131.12,131.11,131.12,219
2017-01-23,131.26,131.27,131.07,131.09,273
2017-01-24,131.14,131.21,131.1,131.18,1648
2017-01-25,130.8,130.84,130.82,130.82,301
2017-01-26,130.69,130.75,130.66,130.72,143
2017-01-27,130.74,130.72,130.7,130.71,269
2017-01-30,130.83,130.84,130.74,130.74,500
2017-01-31,130.92,130.85,130.68,130.71,634
2017-02-01,130.87,130.96,130.84,130.85,76
2017-02-02,131.15,131.16,130.96,130.96,571
2017-02-03,131.21,131.26,131.04,131.04,48
