,close,high,low,open,volume
2016-10-17,2.1295,2.1305,2.1305,2.1305,0
2016-10-19,2.1285,2.128,2.128,2.128,3
2016-10-20,2.1205,2.11,2.11,2.11,1
2016-10-21,2.1135,2.1215,2.1215,2.1215,1
2016-10-25,2.16,2.159,2.159,2.159,1
2016-10-26,2.1675,2.166,2.1635,2.1635,3
2016-10-27,2.186,2.187,2.187,2.187,3
2016-10-31,2.224,2.2175,2.2175,2.2175,2
2016-11-04,2.283,2.2675,2.2675,2.2675,0
2016-11-07,2.33,2.332,2.33,2.3315,7
2016-11-09,2.477,2.4795,2.476,2.476,3
2016-11-10,2.569,2.557,2.5565,2.557,4
2016-11-11,2.528,2.65,2.65,2.65,0
2016-11-14,2.5395,2.5435,2.5435,2.5435,1
2016-11-15,2.523,2.5,2.5,2.5,0
2016-11-16,2.488,2.495,2.477,2.495,5
2016-11-22,2.566,2.6,2.6,2.6,0
2016-11-23,2.6265,2.5985,2.56,2.5985,5
2016-11-25,2.691,2.67,2.67,2.67,4
2016-11-28,2.6785,2.68,2.664,2.664,2
2016-11-29,2.6195,2.6135,2.6135,2.6135,1
2016-11-30,2.6425,2.647,2.6425,2.6425,18
2016-12-01,2.6515,2.6525,2.6525,2.6525,1
2016-12-02,2.633,2.6365,2.631,2.631,5
2016-12-05,2.7065,2.7105,2.7065,2.7065,8
2016-12-06,2.6895,2.695,2.691,2.695,2
2016-12-07,2.6545,2.685,2.6535,2.6835,8
2016-12-08,2.636,2.6355,2.6355,2.6355,1
2016-12-09,2.6575,2.6615,2.658,2.658,2
2016-12-12,2.63,2.631,2.631,2.631,1
2016-12-13,2.6095,2.61,2.59,2.6,3
2016-12-14,2.615,2.615,2.6115,2.6115,2
2016-12-15,2.6105,2.61,2.61,2.61,1
2016-12-16,2.575,2.576,2.56,2.576,8
2016-12-19,2.5105,2.5135,2.499,2.5135,26
2016-12-20,2.513,2.518,2.513,2.513,3
2016-12-21,2.508,2.508,2.508,2.508,1
2016-12-22,2.51,2.5105,2.509,2.509,2
2016-12-27,2.526,2.5265,2.4985,2.4985,3
2016-12-28,2.5105,2.518,2.5125,2.5135,6
2016-12-29,2.498,2.4985,2.4985,2.4985,1
2016-12-30,2.5155,2.5165,2.5165,2.5165,1
2017-01-03,2.4995,2.5,2.5,2.5,1
2017-01-04,2.5675,2.5655,2.5655,2.5655,1
2017-01-09,2.551,2.541,2.541,2.541,4
2017-01-10,2.624,2.6245,2.6245,2.6245,2
2017-01-11,2.6235,2.627,2.6155,2.627,6
2017-01-12,2.685,2.6885,2.67,2.673,8
