,close,high,low,open,volume
2016-10-12,457.25,468.5,457.5,465.0,119
2016-10-13,474.5,474.75,463.25,463.5,28
2016-10-14,478.0,483.25,478.0,480.0,344
2016-10-17,481.75,481.75,474.25,476.25,70
2016-10-18,479.75,482.5,476.5,476.5,201
2016-10-19,481.0,481.25,475.25,475.25,31
2016-10-20,479.5,483.25,478.0,481.25,38
2016-10-21,477.0,478.75,475.75,478.75,20
2016-10-24,467.75,475.0,465.75,475.0,67
2016-10-25,470.75,470.75,465.5,467.0,24
2016-10-26,476.0,476.0,469.25,471.0,29
2016-10-27,478.25,481.0,475.5,476.5,35
2016-10-28,473.25,475.25,472.75,475.0,28
2016-10-31,475.75,477.5,473.75,475.25,189
2016-11-01,474.75,477.75,472.25,474.75,38
2016-11-02,476.5,478.5,472.5,477.75,54
2016-11-03,474.25,479.25,470.5,474.5,50
2016-11-04,475.25,474.5,472.0,473.25,27
2016-11-07,473.0,474.5,469.0,471.75,103
2016-11-08,478.75,480.0,474.75,475.25,119
2016-11-09,471.25,476.25,469.25,474.5,86
2016-11-10,467.75,473.25,465.75,473.25,98
2016-11-11,468.0,469.25,465.5,467.5,170
2016-11-14,458.0,462.75,457.5,462.75,593
2016-11-15,462.75,463.25,458.75,461.0,157
2016-11-16,458.75,463.75,458.75,463.75,70
2016-11-17,464.0,465.25,459.0,460.0,51
2016-11-18,468.5,469.0,461.75,461.75,183
2016-11-21,469.25,472.0,466.25,470.75,125
2016-11-22,470.5,471.75,467.0,467.5,109
2016-11-23,467.25,468.0,462.5,465.75,76
2016-11-25,464.75,470.0,465.75,467.0,116
2016-11-28,461.0,464.0,460.25,462.25,169
2016-11-29,453.0,459.75,452.5,457.25,479
2016-11-30,447.25,456.5,446.75,455.0,1425
2016-12-01,440.0,448.0,438.25,447.5,290
2016-12-02,446.25,446.0,440.25,444.0,239
2016-12-05,447.75,450.0,444.75,447.5,437
2016-12-06,446.5,451.25,445.75,447.75,162
2016-12-07,438.75,445.75,438.5,444.25,284
2016-12-08,444.25,446.25,441.5,442.25,427
2016-12-09,452.5,453.0,443.0,444.75,135
2016-12-12,453.25,453.0,447.25,448.0,243
2016-12-13,453.0,456.0,451.25,451.25,221
2016-12-14,454.0,454.0,450.0,450.75,376
2016-12-15,446.5,452.5,445.75,450.25,605
2016-12-16,448.25,449.25,443.5,444.75,420
2016-12-19,445.0,451.25,443.5,450.25,285
2016-12-20,444.5,448.0,440.75,442.5,271
2016-12-21,441.0,444.25,440.25,442.25,375
2016-12-22,438.5,441.25,438.0,440.75,315
2016-12-23,435.25,437.75,434.5,437.25,140
2016-12-27,448.5,450.25,441.25,441.25,393
2016-12-28,442.75,448.25,441.25,447.5,125
2016-12-29,445.5,447.0,444.25,445.5,170
2016-12-30,447.75,448.75,444.25,446.5,126
2017-01-03,445.0,451.5,444.25,447.75,331
2017-01-04,454.5,454.75,445.0,445.0,402
2017-01-05,460.75,461.25,455.0,455.0,673
2017-01-06,460.5,462.75,458.75,460.25,569
2017-01-09,466.75,467.25,458.25,462.5,408
