Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2015-12-08,2032.25,2042.25,2032.75,2036.75,22.75,2040.0,3.0,12.0
2015-12-09,2015.25,2047.0,2015.25,2016.0,17.0,,0.0,12.0
2015-12-10,2022.0,2031.25,2024.75,2024.75,6.75,2030.0,6.0,12.0
2015-12-11,1982.25,2003.25,1990.0,1990.0,39.75,1995.5,5.0,12.0
2015-12-14,1990.5,1996.25,1967.0,1993.5,8.25,1993.5,21.0,10.0
2015-12-15,2017.75,2023.5,2002.75,2014.5,27.25,2002.75,28.0,9.0
2015-12-16,2044.5,2040.0,2040.0,2040.0,26.75,2040.0,1.0,10.0
2015-12-17,2006.0,2050.0,2010.5,2010.5,38.5,2050.0,7.0,11.0
2015-12-18,1973.0,1995.0,1987.75,1987.75,33.0,1995.0,1.0,14.0
2015-12-21,1996.25,2000.0,1978.5,2000.0,23.25,1983.25,18.0,14.0
2015-12-22,2017.25,2014.25,1987.0,2008.75,21.0,1996.25,25.0,25.0
2015-12-23,2034.5,2034.25,2016.25,2034.25,17.25,2019.75,3.0,34.0
2015-12-24,2032.75,2040.0,2037.5,2037.5,1.75,2039.0,2.0,35.0
2015-12-28,2030.5,,2020.25,2031.5,2.25,,0.0,35.0
2015-12-29,2054.5,2055.0,2049.0,2054.75,24.0,2050.0,18.0,35.0
2015-12-30,2036.5,2050.0,2038.0,2038.0,18.0,2050.0,4.0,51.0
2015-12-31,2017.0,2038.0,2018.75,2018.75,19.5,2038.0,9.0,49.0
2016-01-04,1990.5,2019.25,1967.0,1986.0,26.5,2016.5,14.0,50.0
2016-01-05,1993.0,1995.25,1980.75,1989.75,2.5,1988.5,6.0,51.0
2016-01-06,1967.0,1973.75,1955.0,1965.75,26.0,1970.0,26.0,52.0
2016-01-07,1914.0,1971.5,1913.25,1913.25,53.0,1950.5,14.0,52.0
2016-01-08,1892.75,1942.75,1895.0,1895.0,21.25,1927.5,23.0,46.0
2016-01-11,1895.0,1907.0,1877.5,1897.5,2.25,1878.75,13.0,53.0
2016-01-12,1905.75,1918.25,1884.25,1908.25,10.75,1917.0,19.0,50.0
2016-01-13,1861.75,1921.25,1860.0,1865.75,44.0,1903.75,74.0,53.0
2016-01-14,1895.0,1903.5,1856.0,1894.25,33.25,1860.0,20.0,60.0
2016-01-15,1854.75,1857.75,1837.25,1851.25,40.25,1849.0,11.0,66.0
2016-01-19,1852.5,1879.0,1839.5,1858.5,2.25,1850.0,11.0,70.0
2016-01-20,1834.0,1840.0,1783.0,1836.0,18.5,1827.5,39.0,68.0
2016-01-21,1840.0,1860.0,1821.0,1842.75,6.0,1838.5,24.0,84.0
2016-01-22,1878.25,1881.25,1838.5,1878.75,38.25,1865.0,160.0,85.0
2016-01-25,1849.25,1881.25,1848.0,1848.0,29.0,1870.0,148.0,121.0
2016-01-26,1875.0,1879.0,1845.75,1873.5,25.75,1850.0,124.0,205.0
2016-01-27,1854.25,1886.25,1845.0,1854.5,20.75,1869.5,38.0,272.0
2016-01-28,1859.5,1877.0,1848.0,1861.5,5.25,1864.0,5.0,274.0
2016-01-29,1908.75,1911.25,1859.25,1903.75,49.25,1875.5,28.0,274.0
2016-02-01,1909.75,1915.75,1894.5,1910.25,1.0,1900.75,319.0,276.0
2016-02-02,1875.75,,1871.25,1873.25,34.0,,0.0,466.0
2016-02-03,1886.25,1887.0,1847.25,1884.5,10.5,1879.0,133.0,466.0
2016-02-04,1885.5,1896.25,1872.5,1884.25,0.75,1886.0,66.0,380.0
2016-02-05,1853.0,1858.0,1846.0,1853.0,32.5,1858.0,19.0,424.0
2016-02-08,1829.5,1856.75,1804.0,1829.25,23.5,1825.75,11.0,424.0
2016-02-09,1825.5,1839.25,1807.25,1826.0,4.0,1810.75,25.0,429.0
2016-02-10,1824.0,1850.0,1818.0,1825.5,1.5,1818.0,11.0,430.0
2016-02-11,1800.5,1821.75,1785.0,1803.25,23.5,1821.75,41.0,431.0
2016-02-12,1834.25,1836.5,1823.75,1834.25,33.75,1825.0,11.0,441.0
2016-02-16,1864.75,1866.5,1840.0,1864.25,30.5,1840.0,17.0,445.0
2016-02-17,1898.5,1900.5,1860.75,1898.5,33.75,1864.75,517.0,441.0
2016-02-18,1892.75,1903.25,1887.25,1891.75,5.75,1897.0,304.0,654.0
2016-02-19,1890.75,1896.5,1877.75,1888.75,2.0,1896.5,4.0,735.0
2016-02-22,1912.75,1917.75,1900.0,1915.75,22.0,1900.0,35.0,737.0
2016-02-23,1892.5,1913.0,1893.5,1893.5,20.25,1906.25,13.0,734.0
2016-02-24,1906.25,1907.0,1867.0,1907.0,13.75,1894.75,22.0,731.0
2016-02-25,1926.5,1925.0,1900.0,1925.0,20.25,1902.5,25.0,739.0
2016-02-26,1918.75,1942.25,1921.25,1922.5,7.75,1928.5,8.0,874.0
2016-02-29,1905.5,1930.0,1904.25,1905.25,13.25,1918.0,30.0,874.0
2016-03-01,1954.0,1952.75,1898.75,1952.75,48.5,1918.0,15.0,864.0
2016-03-02,1959.5,1959.25,1943.75,1958.25,5.5,1954.0,7.0,870.0
2016-03-03,1966.5,1966.75,1952.25,1966.5,7.0,1960.0,10.0,871.0
2016-03-04,1970.75,1981.25,1963.75,1972.25,4.25,1967.0,27.0,870.0
2016-03-07,1975.0,1979.0,1962.25,1975.0,4.25,1966.0,27.0,881.0
2016-03-08,1956.25,1974.75,1952.0,1957.0,18.75,1973.0,9.0,881.0
2016-03-09,1964.5,1967.75,1954.5,1965.5,8.25,1957.75,559.0,882.0
2016-03-10,1964.25,1984.75,1944.25,1966.5,0.25,1969.0,245.0,1026.0
2016-03-11,1995.5,1997.75,1969.25,1996.5,31.25,1971.25,203.0,1157.0
2016-03-14,1994.5,1999.0,1989.5,1995.25,1.0,1996.75,40.0,1250.0
2016-03-15,1991.75,1992.0,1981.75,1992.0,2.75,1988.5,29.0,1259.0
2016-03-16,2002.75,2007.0,1984.5,2003.5,11.0,1993.75,57.0,1273.0
2016-03-17,2015.25,2022.75,1992.75,2016.75,12.5,2006.5,157.0,1277.0
2016-03-18,2022.5,2027.25,2012.0,2023.75,7.25,2017.25,111.0,1299.0
2016-03-21,2027.75,2029.0,2017.0,2028.5,5.25,2026.0,168.0,1345.0
2016-03-22,2027.75,2032.5,2014.0,2028.25,,2025.75,841.0,1388.0
2016-03-23,2014.0,2030.25,2010.75,2013.5,13.75,2026.25,56.0,1589.0
2016-03-24,2014.0,2015.5,1998.25,2015.5,,2012.75,431.0,1562.0
2016-03-28,2013.25,2024.75,2007.75,2013.25,0.75,2015.0,111.0,1690.0
2016-03-29,2032.75,2034.0,2004.75,2034.0,19.5,2014.25,245.0,1757.0
2016-03-30,2040.25,2049.0,2032.5,2040.75,7.5,2035.0,164.0,1762.0
2016-03-31,2036.5,2044.25,2032.5,2037.5,3.75,2039.5,115.0,1808.0
2016-04-01,2050.25,2052.0,2020.75,2049.75,13.75,2038.25,245.0,1835.0
2016-04-04,2042.5,2056.25,2039.75,2041.5,7.75,2047.75,145.0,1916.0
2016-04-05,2023.75,2037.25,2019.5,2026.5,18.75,2036.25,128.0,1912.0
2016-04-06,2045.0,2044.75,2020.25,2044.5,21.25,2028.25,90.0,1904.0
2016-04-07,2019.75,2046.5,2010.75,2019.5,25.25,2043.75,259.0,1944.0
2016-04-08,2025.25,2038.0,2015.25,2026.0,5.5,2019.5,164.0,1914.0
2016-04-11,2019.25,2040.75,2017.25,2017.5,6.0,2024.75,288.0,1949.0
2016-04-12,2040.5,2042.75,2015.25,2040.0,21.25,2016.0,50.0,1902.0
2016-04-13,2060.75,2061.5,2039.5,2060.25,20.25,2040.75,146.0,1906.0
2016-04-14,2061.5,2066.25,2053.75,2062.25,0.75,2060.0,50.0,1932.0
2016-04-15,2060.0,2064.75,2054.0,2060.0,1.5,2064.25,44.0,1956.0
2016-04-18,2071.5,2073.0,2043.75,2071.25,11.5,2051.75,277.0,1957.0
2016-04-19,2078.5,2082.75,2069.75,2078.75,7.0,2073.75,671.0,2023.0
2016-04-20,2083.0,2090.0,2070.75,2082.75,4.5,2076.5,184.0,2472.0
2016-04-21,2068.0,2088.5,2064.25,2067.25,15.0,2080.0,110.0,2492.0
2016-04-22,2071.0,2073.5,2060.25,2071.25,3.0,2065.0,349.0,2485.0
2016-04-25,2068.5,2075.0,2056.25,2069.25,2.5,2074.25,348.0,2572.0
2016-04-26,2074.0,2076.5,2065.5,2069.5,5.5,2069.75,1327.0,2731.0
2016-04-27,2076.25,2079.25,2062.25,2078.25,2.25,2067.0,823.0,2824.0
2016-04-28,2058.0,2078.75,2051.0,2059.75,18.25,2078.0,648.0,3105.0
2016-04-29,2044.5,2061.25,2031.5,2045.75,13.5,2057.5,977.0,3169.0
2016-05-02,2059.75,2062.75,2041.0,2061.25,15.25,2044.5,86.0,3654.0
2016-05-03,2042.0,2061.25,2033.25,2042.75,17.75,2061.0,1075.0,3657.0
2016-05-04,2032.0,2044.75,2024.5,2031.5,10.0,2043.25,262.0,4422.0
2016-05-05,2029.0,2044.5,2025.0,2028.5,3.0,2033.0,547.0,4384.0
2016-05-06,2037.5,2038.5,2015.75,2038.5,8.5,2027.0,3149.0,4778.0
2016-05-09,2039.0,2044.25,2033.0,2038.75,1.5,2040.0,32.0,7089.0
2016-05-10,2062.25,2064.25,2033.25,2061.75,23.25,2034.75,167.0,7092.0
2016-05-11,2042.75,2063.25,2042.75,2044.25,19.5,2062.0,363.0,7146.0
2016-05-12,2043.75,2057.25,2033.5,2044.5,1.0,2045.5,743.0,7239.0
2016-05-13,2028.5,2048.0,2023.5,2027.75,15.25,2044.25,145.0,7857.0
2016-05-16,2047.5,2052.75,2020.25,2046.25,19.0,2026.25,192.0,7888.0
2016-05-17,2028.5,2053.75,2022.0,2029.5,19.0,2046.25,242.0,7946.0
2016-05-18,2026.5,2042.25,2016.0,2027.5,2.0,2028.25,449.0,7925.0
2016-05-19,2023.5,2029.25,2007.0,2023.25,3.0,2028.0,394.0,7972.0
2016-05-20,2034.75,2040.25,2022.5,2035.0,11.25,2023.75,129.0,8032.0
2016-05-23,2030.25,2040.75,2028.5,2030.0,4.5,2036.5,171.0,8045.0
2016-05-24,2060.25,2062.25,2026.5,2060.5,30.0,2029.5,433.0,8034.0
2016-05-25,2072.5,2077.25,2059.25,2073.75,12.25,2063.0,383.0,8128.0
2016-05-26,2075.0,2076.75,2068.0,2075.75,2.5,2069.0,596.0,8371.0
2016-05-27,2082.5,2083.5,2073.25,2083.5,7.5,2076.5,58.0,8523.0
2016-05-31,2080.0,2088.5,2071.75,2079.75,2.5,2084.0,290.0,8538.0
2016-06-01,2083.0,2084.0,2068.75,2082.0,3.0,2079.25,679.0,8582.0
2016-06-02,2088.5,2089.25,2072.25,2088.75,5.5,2082.25,158.0,9084.0
2016-06-03,2081.75,2090.25,2067.5,2081.5,6.75,2087.5,377.0,9132.0
2016-06-06,2092.25,2095.5,2078.5,2093.25,10.5,2079.5,585.0,9142.0
2016-06-07,2094.25,2101.5,2091.0,2094.25,2.0,2092.5,785.0,9257.0
2016-06-08,2102.0,2103.0,2091.0,2101.5,7.75,2094.25,608.0,9491.0
2016-06-09,2098.0,2101.25,2090.5,2097.5,4.0,2101.0,456.0,9542.0
2016-06-10,2080.0,2097.0,2072.5,2079.75,18.0,2095.75,351.0,9580.0
2016-06-13,2062.25,2081.5,2059.25,2059.5,17.75,2073.75,423.0,9629.0
2016-06-14,2058.25,2064.75,2047.25,2057.25,4.0,2058.25,556.0,9702.0
2016-06-15,2055.75,2071.75,2052.5,2054.75,2.5,2058.75,922.0,9761.0
2016-06-16,2063.0,2063.75,2033.25,2061.75,7.25,2054.75,1349.0,9769.0
2016-06-17,2051.25,2066.5,2045.75,2052.25,11.75,2062.0,1799.0,9861.0
2016-06-20,2066.5,2084.75,2062.25,2075.25,15.25,2062.25,3405.0,9883.0
2016-06-21,2072.75,2078.25,2066.75,2071.75,6.25,2073.0,1935.0,10932.0
2016-06-22,2069.0,2083.5,2068.0,2069.5,3.75,2071.0,1512.0,11559.0
2016-06-23,2098.0,2106.5,2074.75,2105.25,29.0,2074.75,2602.0,11521.0
2016-06-24,2010.25,2111.75,1991.0,2010.0,87.75,2107.5,10164.0,12072.0
2016-06-27,1976.25,2013.5,1972.25,1973.5,34.0,2006.25,4677.0,11436.0
2016-06-28,2019.75,2021.0,1974.25,2019.75,43.5,1974.75,2632.0,11473.0
2016-06-29,2058.0,2066.0,2014.5,2065.5,38.25,2018.75,3191.0,11778.0
2016-06-30,2081.75,2082.5,2048.0,2078.0,23.75,2064.0,3734.0,12268.0
2016-07-01,2087.75,2092.0,2073.5,2087.5,6.0,2077.25,2892.0,12219.0
2016-07-05,2074.0,2095.75,2064.0,2075.5,13.75,2089.5,2817.0,12960.0
2016-07-06,2085.5,2085.75,2057.5,2084.25,11.5,2073.0,4070.0,12811.0
2016-07-07,2083.5,2093.25,2073.25,2083.75,2.0,2083.25,2859.0,12911.0
2016-07-08,2112.0,2116.75,2079.0,2112.0,28.5,2083.25,3711.0,12880.0
2016-07-11,2122.0,2128.0,2111.25,2122.5,10.0,2111.5,2855.0,12820.0
2016-07-12,2137.5,2140.75,2120.5,2137.5,15.5,2122.5,3840.0,12879.0
2016-07-13,2137.75,2144.0,2131.25,2137.5,0.25,2137.0,2179.0,13468.0
2016-07-14,2149.0,2159.5,2135.0,2149.25,11.25,2135.5,1887.0,14539.0
2016-07-15,2144.5,2156.0,2135.5,2138.0,4.5,2146.25,2268.0,14931.0
2016-07-18,2151.75,2154.75,2144.75,2151.75,7.25,2146.0,1292.0,15020.0
2016-07-19,2150.5,2152.5,2143.5,2151.0,1.25,2152.5,1302.0,15232.0
2016-07-20,2159.5,2162.0,2147.25,2160.5,9.0,2151.0,5744.0,15926.0
2016-07-21,2150.0,2162.0,2145.75,2151.5,9.5,2159.75,1586.0,18229.0
2016-07-22,2159.5,2161.25,2148.5,2159.5,9.5,2151.25,1512.0,18957.0
2016-07-25,2154.5,2164.25,2148.25,2155.5,5.0,2159.5,7197.0,19312.0
2016-07-26,2155.5,2160.0,2146.25,2158.25,1.0,2155.0,5136.0,25276.0
2016-07-27,2153.0,2161.25,2143.0,2155.25,2.5,2156.75,7126.0,28053.0
2016-07-28,2157.0,2160.5,2146.0,2158.25,4.0,2154.0,5755.0,32794.0
2016-07-29,2160.5,2164.25,2150.0,2163.25,3.5,2159.0,3283.0,33740.0
2016-08-01,2156.75,2170.0,2152.5,2157.75,3.75,2164.75,4637.0,35106.0
2016-08-02,2145.0,2163.0,2134.0,2145.25,11.75,2158.25,9846.0,36316.0
2016-08-03,2149.5,2150.5,2137.75,2149.5,4.5,2144.5,3196.0,39058.0
2016-08-04,2151.75,2156.25,2146.25,2152.5,2.25,2149.5,2415.0,40288.0
2016-08-05,2169.25,2170.75,2152.25,2169.75,17.5,2152.5,2303.0,40923.0
2016-08-08,2168.0,2175.25,2166.0,2168.75,1.25,2169.0,4345.0,41145.0
2016-08-09,2170.25,2176.25,2166.5,2170.75,2.25,2169.0,1845.0,42728.0
2016-08-10,2165.5,2174.25,2160.75,2165.25,4.75,2169.5,5261.0,42523.0
2016-08-11,2174.5,2177.75,2163.0,2174.5,9.0,2164.25,4312.0,44875.0
2016-08-12,2173.0,2176.75,2168.5,2173.5,1.5,2174.25,1790.0,46767.0
2016-08-15,2178.5,2183.25,2173.25,2178.5,5.5,2173.25,5034.0,47016.0
2016-08-16,2169.25,2178.75,2168.0,2170.5,9.25,2178.75,4264.0,48032.0
2016-08-17,2172.25,2174.5,2158.5,2173.5,3.0,2170.5,9247.0,49242.0
2016-08-18,2176.25,2177.0,2168.75,2176.0,4.0,2174.0,4598.0,53704.0
2016-08-19,2174.5,2177.0,2165.5,2175.0,1.75,2175.0,4488.0,56179.0
2016-08-22,2174.25,2177.0,2166.5,2174.0,0.25,2174.5,5836.0,57261.0
2016-08-23,2178.0,2184.25,2172.25,2178.5,3.75,2173.5,7452.0,59564.0
2016-08-24,2167.75,2180.5,2162.0,2168.25,10.25,2178.0,6698.0,62182.0
2016-08-25,2166.5,2170.0,2160.25,2167.0,1.25,2167.25,10111.0,65098.0
2016-08-26,2161.25,2179.5,2150.75,2160.25,5.25,2166.75,18323.0,67753.0
