,close,high,low,open,volume
2016-07-18,98.81,98.84,98.795,98.83,15149
2016-07-19,98.815,98.84,98.81,98.825,17871
2016-07-20,98.775,98.785,98.765,98.785,17176
2016-07-21,98.775,98.78,98.725,98.725,23469
2016-07-22,98.75,98.775,98.74,98.745,10804
2016-07-25,98.73,98.74,98.72,98.735,13553
2016-07-26,98.75,98.76,98.725,98.76,20315
2016-07-27,98.8,98.815,98.735,98.76,21531
2016-07-28,98.815,98.835,98.785,98.79,16763
2016-07-29,98.89,98.9,98.865,98.875,16196
2016-08-01,98.87,98.88,98.845,98.85,17281
2016-08-02,98.835,98.855,98.81,98.815,16404
2016-08-03,98.84,98.845,98.805,98.84,17464
2016-08-04,98.88,98.895,98.87,98.87,23604
2016-08-05,98.76,98.815,98.755,98.81,22180
2016-08-08,98.745,98.76,98.725,98.735,19743
2016-08-09,98.78,98.79,98.745,98.745,21259
2016-08-10,98.83,98.835,98.795,98.8,12558
2016-08-11,98.77,98.84,98.76,98.84,24556
2016-08-12,98.83,98.87,98.825,98.855,13840
2016-08-15,98.805,98.82,98.795,98.8,12113
2016-08-16,98.785,98.8,98.765,98.785,18680
