Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2012-12-14,571.25,0.0,0.0,,,0.0,0.0,0.0
2012-12-17,568.25,0.0,0.0,,,0.0,0.0,0.0
2012-12-18,560.0,560.0,560.0,,,560.0,1.0,0.0
2012-12-19,557.25,553.25,549.0,,,553.25,2.0,1.0
2012-12-20,552.5,0.0,0.0,,,0.0,0.0,3.0
2012-12-21,551.5,552.75,550.0,,,552.75,1.0,3.0
2012-12-24,551.5,552.0,552.0,,,552.0,1.0,4.0
2012-12-26,547.5,0.0,0.0,,,0.0,0.0,5.0
2012-12-27,550.75,0.0,0.0,,,0.0,0.0,5.0
2012-12-28,555.0,0.0,0.0,,,0.0,0.0,5.0
2012-12-31,553.75,550.0,550.0,,,550.0,1.0,5.0
2013-01-02,549.5,551.5,551.5,,,551.5,1.0,6.0
2013-01-03,547.5,0.0,0.0,,,0.0,0.0,7.0
2013-01-04,545.0,546.0,546.0,,,546.0,1.0,7.0
2013-01-07,545.0,546.0,545.0,,,546.0,4.0,8.0
2013-01-08,542.5,0.0,0.0,,,0.0,0.0,12.0
2013-01-09,544.5,540.0,540.0,,,540.0,1.0,12.0
2013-01-10,543.0,535.0,533.5,,,533.5,2.0,13.0
2013-01-11,536.25,536.0,535.0,,,536.0,3.0,15.0
2013-01-14,542.0,0.0,0.0,,,0.0,0.0,15.0
2013-01-15,543.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-16,543.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-17,542.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-18,543.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-22,543.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-23,543.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-24,543.0,0.0,0.0,,,0.0,0.0,15.0
2013-01-25,541.0,0.0,0.0,,,0.0,0.0,15.0
2013-01-28,542.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-29,539.5,0.0,0.0,,,0.0,0.0,15.0
2013-01-30,539.5,542.5,539.0,,,542.5,3.0,15.0
2013-01-31,538.25,0.0,0.0,,,0.0,0.0,17.0
2013-02-01,548.75,550.0,540.5,,,540.5,14.0,17.0
2013-02-04,548.5,550.0,550.0,,,550.0,3.0,26.0
2013-02-05,548.0,0.0,0.0,,,0.0,0.0,29.0
2013-02-06,549.0,549.0,542.0,,,549.0,2.0,29.0
2013-02-07,542.0,544.0,540.25,,,544.0,7.0,29.0
2013-02-08,542.0,0.0,0.0,,,0.0,0.0,34.0
2013-02-11,540.0,542.0,540.0,,,542.0,7.0,34.0
2013-02-12,538.0,540.0,539.0,,,540.0,3.0,39.0
2013-02-13,540.25,539.0,539.0,,,539.0,3.0,39.0
2013-02-14,538.0,0.0,540.0,,,0.0,0.0,42.0
2013-02-15,538.0,536.75,536.75,,,536.75,1.0,42.0
2013-02-19,531.75,537.25,537.25,,,537.25,1.0,42.0
2013-02-20,533.5,0.0,0.0,,,0.0,0.0,42.0
2013-02-21,525.0,525.75,525.5,,,525.75,2.0,42.0
2013-02-22,518.0,0.0,0.0,,,0.0,0.0,43.0
2013-02-25,519.75,0.0,0.0,,,0.0,0.0,43.0
2013-02-26,523.0,0.0,0.0,,,0.0,0.0,43.0
2013-02-27,521.25,0.0,0.0,,,0.0,0.0,43.0
2013-02-28,526.0,526.0,526.0,,,526.0,5.0,43.0
2013-03-01,521.75,0.0,0.0,,,0.0,0.0,47.0
2013-03-04,520.5,0.0,0.0,,,0.0,0.0,47.0
2013-03-05,523.5,521.0,0.0,,,0.0,0.0,47.0
2013-03-06,515.5,520.5,516.0,,,520.5,2.0,47.0
2013-03-07,519.75,516.0,516.0,,,516.0,29.0,46.0
2013-03-08,520.5,0.0,0.0,,,0.0,0.0,67.0
2013-03-11,529.25,530.0,528.25,,,528.25,2.0,67.0
2013-03-12,527.0,0.0,0.0,,,0.0,0.0,68.0
2013-03-13,525.25,0.0,0.0,,,0.0,0.0,68.0
2013-03-14,525.25,525.0,525.0,,,525.0,2.0,68.0
2013-03-15,527.25,525.0,525.0,,,525.0,4.0,69.0
2013-03-18,527.0,0.0,0.0,,,0.0,0.0,71.0
2013-03-19,527.0,0.0,0.0,,,0.0,0.0,71.0
2013-03-20,526.5,527.0,526.75,,,527.0,4.0,71.0
2013-03-21,525.5,0.0,0.0,,,0.0,0.0,72.0
2013-03-22,521.0,0.0,0.0,,,0.0,0.0,72.0
2013-03-25,519.25,0.0,0.0,,,0.0,0.0,72.0
2013-03-26,521.5,0.0,0.0,,,0.0,0.0,72.0
2013-03-27,518.5,0.0,0.0,,,0.0,0.0,72.0
2013-03-28,506.5,510.25,508.5,,,510.25,5.0,72.0
2013-04-01,510.25,510.0,504.5,,,507.75,16.0,70.0
2013-04-02,514.25,513.5,509.75,,,510.0,6.0,76.0
2013-04-03,517.5,517.0,514.0,,,515.0,3.0,78.0
2013-04-04,519.75,0.0,514.0,,,0.0,0.0,79.0
2013-04-05,521.5,522.0,520.0,,,520.0,4.0,79.0
2013-04-08,523.5,522.5,522.0,,,522.0,3.0,81.0
2013-04-09,528.25,527.0,527.0,,,527.0,4.0,78.0
2013-04-10,527.0,0.0,527.0,,,0.0,0.0,78.0
2013-04-11,522.75,527.0,524.5,,,527.0,6.0,78.0
2013-04-12,523.75,523.0,0.0,,,0.0,0.0,76.0
2013-04-15,511.0,522.5,509.5,,,522.5,6.0,76.0
2013-04-16,517.75,0.0,0.0,,,0.0,0.0,79.0
2013-04-17,523.0,520.0,519.0,,,519.0,14.0,79.0
2013-04-18,512.5,0.0,0.0,,,0.0,0.0,85.0
2013-04-19,518.0,515.0,515.0,,,515.0,4.0,85.0
2013-04-22,507.0,510.25,510.25,,,510.25,1.0,88.0
2013-04-23,500.25,501.25,500.25,,,500.5,4.0,88.0
2013-04-24,506.75,501.0,0.0,,,0.0,0.0,88.0
2013-04-25,508.75,0.0,0.0,,,0.0,0.0,88.0
2013-04-26,504.0,0.0,0.0,,,0.0,0.0,88.0
2013-04-29,523.0,517.5,517.5,,,517.5,1.0,88.0
2013-04-30,518.75,523.0,522.75,,,523.0,6.0,88.0
2013-05-01,511.25,510.0,510.0,,,510.0,1.0,90.0
2013-05-02,519.75,0.0,0.0,,,0.0,0.0,91.0
2013-05-03,514.25,0.0,519.0,,,0.0,0.0,91.0
2013-05-06,510.25,0.0,0.0,,,0.0,2.0,91.0
2013-05-07,511.0,0.0,0.0,,,0.0,0.0,91.0
2013-05-08,506.5,512.0,512.0,,,512.0,1.0,91.0
2013-05-09,512.75,0.0,0.0,,,0.0,0.0,91.0
2013-05-10,508.0,0.0,0.0,,,0.0,0.0,91.0
2013-05-13,517.5,510.0,0.0,,,0.0,1.0,91.0
2013-05-14,516.25,0.0,0.0,,,0.0,0.0,91.0
2013-05-15,516.5,0.0,0.0,,,0.0,1.0,91.0
2013-05-16,512.25,0.0,513.5,,,0.0,1.0,91.0
2013-05-17,509.0,510.0,510.0,,,510.0,4.0,91.0
2013-05-20,507.75,0.0,508.0,,,0.0,0.0,93.0
2013-05-21,507.5,0.0,0.0,,,0.0,0.0,93.0
2013-05-22,508.0,0.0,0.0,,,0.0,0.0,93.0
2013-05-23,514.5,508.0,508.0,,,508.0,3.0,93.0
2013-05-24,513.0,0.0,0.0,,,0.0,0.0,95.0
2013-05-28,516.75,517.25,517.0,,,517.0,4.0,95.0
2013-05-29,518.0,518.0,517.75,,,517.75,13.0,95.0
2013-05-30,517.75,517.0,517.0,,,517.0,1.0,104.0
2013-05-31,526.25,526.75,518.0,,,518.0,21.0,105.0
2013-06-03,523.75,527.0,525.25,,,527.0,2.0,124.0
2013-06-04,519.0,0.0,0.0,,,0.0,1.0,124.0
2013-06-05,515.0,0.0,0.0,,,0.0,0.0,124.0
2013-06-06,519.75,0.0,0.0,,,0.0,0.0,124.0
2013-06-07,526.5,526.5,524.5,,,524.5,6.0,124.0
2013-06-10,522.0,515.0,515.0,,,515.0,2.0,124.0
2013-06-11,523.0,0.0,0.0,,,0.0,0.0,124.0
2013-06-12,521.0,520.25,520.0,,,520.0,1.0,124.0
2013-06-13,522.5,0.0,0.0,,,0.0,0.0,123.0
2013-06-14,521.75,0.0,0.0,,,0.0,0.0,123.0
2013-06-17,526.0,0.0,0.0,,,0.0,0.0,123.0
2013-06-18,526.0,527.5,527.0,,,527.0,27.0,123.0
2013-06-19,532.75,530.0,527.0,,,527.0,57.0,137.0
2013-06-20,524.5,530.0,526.0,,,530.0,8.0,177.0
2013-06-21,521.0,0.0,0.0,,,0.0,0.0,182.0
2013-06-24,518.75,0.0,0.0,,,0.0,0.0,182.0
2013-06-25,517.0,0.0,0.0,,,0.0,0.0,182.0
2013-06-26,515.75,0.0,0.0,,,0.0,0.0,182.0
2013-06-27,511.0,0.0,0.0,,,0.0,0.0,182.0
2013-06-28,495.0,510.0,502.25,,,509.75,5.0,182.0
2013-07-01,495.5,0.0,0.0,,,0.0,0.0,181.0
2013-07-02,496.0,0.0,0.0,,,0.0,0.0,181.0
2013-07-03,500.25,500.0,500.0,,,500.0,3.0,181.0
2013-07-05,494.5,0.0,0.0,,,0.0,0.0,184.0
2013-07-08,496.5,495.5,0.0,,,0.0,0.0,184.0
2013-07-09,506.25,0.0,0.0,,,0.0,0.0,184.0
2013-07-10,506.25,506.0,500.75,,,506.0,16.0,184.0
2013-07-11,510.5,506.0,506.0,,,506.0,26.0,197.0
2013-07-12,500.25,0.0,510.0,,,0.0,0.0,201.0
2013-07-15,494.0,0.0,0.0,,,0.0,0.0,201.0
2013-07-16,494.75,495.0,495.0,,,495.0,1.0,201.0
2013-07-17,496.5,495.25,495.0,,,495.0,2.0,201.0
2013-07-18,495.75,500.0,495.0,,,495.0,2.0,201.0
2013-07-19,495.5,501.25,501.25,,,501.25,1.0,202.0
2013-07-22,495.5,497.5,497.0,,,497.0,1.0,203.0
2013-07-23,492.5,496.0,495.0,,,495.5,6.0,204.0
2013-07-24,493.75,492.25,492.0,,,492.25,3.0,203.0
2013-07-25,494.25,495.0,492.0,,,493.5,18.0,203.0
2013-07-26,494.0,494.0,492.0,,,492.25,7.0,204.0
2013-07-29,494.25,495.0,495.0,,,495.0,1.0,203.0
2013-07-30,491.5,494.25,491.0,,,494.25,3.0,204.0
2013-07-31,490.75,490.0,489.75,,,489.75,5.0,204.0
2013-08-01,494.0,489.75,489.75,,,489.75,1.0,205.0
2013-08-02,489.0,493.75,484.75,,,493.75,8.0,206.0
