,close,high,low,open,volume
2016-11-09,249.5,249.5,249.5,249.5,1
2016-11-15,248.3,248.3,248.3,248.3,1
2016-12-05,251.55,251.55,251.55,251.55,1
2016-12-06,253.7,253.7,251.3,251.3,2
2016-12-13,259.85,259.85,259.85,259.85,1
2017-01-11,270.4,270.95,270.4,270.95,3
2017-01-12,270.4,270.4,270.4,270.4,1
2017-01-16,268.55,268.7,268.45,268.45,3
2017-01-17,268.95,268.95,268.95,268.95,1
2017-01-18,268.95,268.95,268.95,268.95,1
2017-01-19,270.75,271.1,270.75,271.1,2
2017-01-20,269.05,269.05,269.05,269.05,1
2017-01-24,268.5,268.6,268.5,268.6,2
2017-01-26,271.8,272.3,271.8,272.3,35
