Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2016-03-31,120.7265625,,,,0.21875,,0.0,0.0
2016-04-01,120.59375,,,,0.1328125,,0.0,0.0
2016-04-04,120.7109375,,,,0.1171875,,0.0,0.0
2016-04-05,120.9453125,,,,0.234375,,0.0,0.0
2016-04-06,120.890625,,,,0.0546875,,0.0,0.0
2016-04-07,121.1953125,,,,0.3046875,,0.0,0.0
2016-04-08,121.09375,,,,0.1015625,,0.0,0.0
2016-04-11,121.1171875,,,,0.0234375,,0.0,0.0
2016-04-12,120.8203125,,,,0.296875,,0.0,0.0
2016-04-13,120.8203125,,,,,,0.0,0.0
2016-04-14,120.703125,,,,0.1171875,,0.0,0.0
2016-04-15,120.8671875,,,,0.1640625,,0.0,0.0
2016-04-18,120.765625,,,,0.1015625,,0.0,0.0
2016-04-19,120.6328125,,,,0.1328125,,0.0,0.0
2016-04-20,120.2421875,,,,0.390625,,0.0,0.0
2016-04-21,120.1640625,,,,0.078125,,0.0,0.0
2016-04-22,120.078125,,,,0.0859375,,0.0,0.0
2016-04-25,120.0078125,,,,0.0703125,,0.0,0.0
2016-04-26,119.8828125,,,,0.125,,0.0,0.0
2016-04-27,120.203125,,,,0.3203125,,0.0,0.0
2016-04-28,120.3984375,,,,0.1953125,,0.0,0.0
2016-04-29,120.5,,,,0.1015625,,0.0,0.0
2016-05-02,120.2890625,,,,0.2109375,,0.0,0.0
2016-05-03,120.6484375,,,,0.359375,,0.0,0.0
2016-05-04,120.734375,,,,0.0859375,,0.0,0.0
2016-05-05,120.890625,,,,0.15625,,0.0,0.0
2016-05-06,120.7734375,,,,0.1171875,,0.0,0.0
2016-05-09,120.9375,,,,0.1640625,,0.0,0.0
2016-05-10,120.9296875,,,,0.0078125,,0.0,0.0
2016-05-11,120.9375,,,,0.0078125,,0.0,0.0
2016-05-12,120.703125,,,,0.234375,,0.0,0.0
2016-05-13,120.8828125,,,,0.1796875,,0.0,0.0
2016-05-16,120.6015625,,,,0.28125,,0.0,0.0
2016-05-17,120.4609375,,,,0.140625,,0.0,0.0
2016-05-18,119.8125,,,,0.6484375,,0.0,0.0
2016-05-19,120.0,,,,0.1875,,0.0,0.0
2016-05-20,120.0078125,,,,0.0078125,,0.0,0.0
2016-05-23,120.0234375,,,,0.015625,,0.0,0.0
2016-05-24,119.921875,,,,0.1015625,,0.0,0.0
2016-05-25,119.8671875,,,,0.0546875,,0.0,0.0
2016-05-26,120.15625,,,,0.2890625,,0.0,0.0
2016-05-27,120.0625,,,,0.09375,,0.0,0.0
2016-05-31,120.0703125,,,,0.0078125,,0.0,0.0
2016-06-01,119.921875,,,,0.1484375,,0.0,0.0
2016-06-02,120.0859375,,,,0.1640625,,0.0,0.0
2016-06-03,120.765625,,,,0.6796875,,0.0,0.0
2016-06-06,120.7421875,,,,0.0234375,,0.0,0.0
2016-06-07,120.8046875,,,,0.0625,,0.0,0.0
2016-06-08,120.7890625,,,,0.015625,,0.0,0.0
2016-06-09,120.890625,,,,0.1015625,,0.0,0.0
2016-06-10,121.15625,,,,0.265625,,0.0,0.0
2016-06-13,121.3359375,,,,0.1796875,,0.0,0.0
2016-06-14,121.359375,,,,0.0234375,,0.0,0.0
2016-06-15,121.5546875,,,,0.1953125,,0.0,0.0
2016-06-16,121.6640625,,,,0.109375,,0.0,0.0
2016-06-17,121.453125,,,,0.2109375,,0.0,0.0
2016-06-20,121.2578125,,,,0.1953125,,0.0,0.0
2016-06-21,121.1015625,,,,0.15625,,0.0,0.0
2016-06-22,121.171875,,,,0.0703125,,0.0,0.0
2016-06-23,120.8828125,,,,0.2890625,,0.0,0.0
2016-06-24,121.71875,,,,0.8359375,,0.0,0.0
2016-06-27,122.1796875,,,,0.4609375,,0.0,0.0
2016-06-28,122.1640625,,,,0.015625,,0.0,0.0
2016-06-29,122.0390625,,,,0.125,,0.0,0.0
2016-06-30,122.1171875,,,,0.078125,,0.0,0.0
2016-07-01,122.09375,,,,0.0234375,,0.0,0.0
2016-07-05,122.484375,122.5078125,,122.5078125,0.390625,,0.0,0.0
2016-07-06,122.3515625,122.6015625,,122.6015625,0.1328125,,0.0,0.0
2016-07-07,122.3671875,,,,0.015625,,0.0,0.0
2016-07-08,122.3984375,122.5078125,122.2734375,122.5078125,0.03125,122.46875,3.0,0.0
2016-07-11,122.03125,,122.1953125,122.1953125,0.3671875,,0.0,3.0
2016-07-12,121.7421875,,121.8046875,121.8046875,0.2890625,,0.0,3.0
2016-07-13,121.859375,121.9375,,121.875,0.1171875,,0.0,3.0
2016-07-14,121.6796875,121.765625,121.6015625,121.6328125,0.1796875,121.609375,1407.0,3.0
2016-07-15,121.3515625,121.7109375,121.3203125,121.5625,0.328125,121.3984375,73.0,1475.0
2016-07-18,121.4609375,121.5859375,121.3203125,121.4140625,0.109375,121.5859375,609.0,1544.0
2016-07-19,121.53125,121.6328125,121.4765625,121.53125,0.0703125,121.4921875,554.0,2075.0
2016-07-20,121.3671875,121.375,121.3046875,121.375,0.1640625,121.3203125,321.0,2617.0
2016-07-21,121.5859375,121.6171875,121.234375,121.6171875,0.21875,121.5625,968.0,2719.0
2016-07-22,121.4921875,121.71875,121.390625,121.4921875,0.09375,121.3984375,2794.0,3576.0
2016-07-25,121.390625,121.4921875,121.3203125,121.375,0.1015625,121.375,877.0,5805.0
2016-07-26,121.4140625,121.515625,121.2734375,121.4140625,0.0234375,121.3203125,3337.0,6678.0
2016-07-27,121.6953125,121.7265625,121.265625,121.7265625,0.28125,121.4140625,858.0,9590.0
2016-07-28,121.7109375,121.7734375,121.578125,121.75,0.015625,121.7265625,1167.0,10454.0
2016-07-29,122.03125,122.078125,121.453125,122.078125,0.3203125,121.921875,966.0,11514.0
2016-08-01,121.953125,122.046875,121.828125,121.828125,0.078125,121.96875,1604.0,12256.0
2016-08-02,121.8671875,121.9296875,121.6484375,121.796875,0.0859375,121.8359375,7253.0,13561.0
2016-08-03,121.890625,121.9140625,121.7109375,121.8828125,0.0234375,121.84375,1496.0,17726.0
2016-08-04,122.1015625,122.171875,121.8515625,122.09375,0.2109375,121.859375,2338.0,18779.0
2016-08-05,121.53125,122.125,121.4921875,121.4921875,0.5703125,122.1171875,3684.0,20472.0
2016-08-08,121.484375,121.53125,121.3671875,121.4453125,0.046875,121.484375,16371.0,21819.0
2016-08-09,121.6328125,121.6640625,121.4296875,121.625,0.1484375,121.453125,9455.0,36554.0
2016-08-10,121.859375,121.8828125,121.71875,121.84375,0.2265625,121.75,3394.0,45026.0
2016-08-11,121.4140625,121.8671875,121.3984375,121.4453125,0.4453125,121.8359375,5249.0,48793.0
2016-08-12,121.703125,121.9375,121.3984375,121.7109375,0.2890625,121.4921875,20478.0,51250.0
2016-08-15,121.5390625,121.78125,121.5078125,121.515625,0.1640625,121.7265625,10868.0,66661.0
2016-08-16,121.3828125,121.7890625,121.296875,121.375,0.15625,121.6640625,26608.0,73156.0
2016-08-17,121.4296875,121.6328125,121.2890625,121.5234375,0.046875,121.4296875,48262.0,91395.0
2016-08-18,121.6328125,121.6953125,121.4609375,121.6484375,0.203125,121.59375,22974.0,113965.0
2016-08-19,121.3828125,121.65625,121.296875,121.375,0.25,121.6171875,50165.0,125464.0
2016-08-22,121.53125,121.546875,121.1875,121.5234375,0.1484375,121.25,81047.0,161258.0
2016-08-23,121.484375,121.6015625,121.3984375,121.5078125,0.046875,121.5234375,171730.0,209182.0
2016-08-24,121.5,121.5859375,121.4453125,121.4765625,0.015625,121.5234375,887043.0,314958.0
2016-08-25,121.3828125,121.5234375,121.3125,121.3203125,0.1171875,121.4765625,1643896.0,760602.0
2016-08-26,120.9140625,121.5390625,120.90625,120.9453125,0.46875,121.34375,1248871.0,1710445.0
