,close,high,low,open,volume
2016-07-18,75.825,75.5,74.825,75.5,28
2016-07-20,76.025,76.3,76.025,76.175,12
2016-07-21,73.225,75.45,73.025,75.45,22
2016-07-22,75.15,75.2,73.925,73.925,10
2016-07-25,75.95,75.95,75.4,75.4,6
2016-07-26,75.3,75.875,75.05,75.05,28
2016-07-27,73.975,75.225,74.6,75.225,3
2016-07-28,72.875,73.7,72.875,73.3,41
2016-07-29,73.55,74.8,73.55,73.95,30
2016-08-01,74.45,74.45,73.5,73.6,10
2016-08-02,75.125,75.275,74.2,75.05,42
2016-08-04,74.325,74.275,73.7,74.2,34
2016-08-05,74.675,74.675,74.675,74.675,2
2016-08-08,74.5,75.5,74.5,75.5,17
2016-08-10,75.7,75.8,75.2,75.2,10
2016-08-11,74.55,75.95,74.55,75.875,16
2016-08-12,73.925,74.0,73.725,73.925,62
2016-08-15,75.3,75.475,74.625,74.625,37
2016-08-16,74.65,74.85,74.3,74.85,32
