Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2016-07-01,109.5859375,,,,0.03125,,0.0,0.0
2016-07-05,109.6640625,,,,0.078125,,0.0,0.0
2016-07-06,109.6015625,,,,0.0625,,0.0,0.0
2016-07-07,109.5859375,,,,0.015625,,0.0,0.0
2016-07-08,109.546875,,,,0.0390625,,0.0,0.0
2016-07-11,109.4609375,,,,0.0859375,,0.0,0.0
2016-07-12,109.390625,,,,0.0703125,,0.0,0.0
2016-07-13,109.421875,,,,0.03125,,0.0,0.0
2016-07-14,109.375,,,,0.046875,,0.0,0.0
2016-07-15,109.296875,,,,0.078125,,0.0,0.0
2016-07-18,109.3046875,,,,0.0078125,,0.0,0.0
2016-07-19,109.265625,,,,0.0390625,,0.0,0.0
2016-07-20,109.2265625,,,,0.0390625,,0.0,0.0
2016-07-21,109.296875,,,,0.0703125,,0.0,0.0
2016-07-22,109.265625,,,,0.03125,,0.0,0.0
2016-07-25,109.203125,,,,0.0625,,0.0,0.0
2016-07-26,109.2109375,,,,0.0078125,,0.0,0.0
2016-07-27,109.2890625,,,,0.078125,,0.0,0.0
2016-07-28,109.296875,,,,0.0078125,,0.0,0.0
2016-07-29,109.4296875,,,,0.1328125,,0.0,0.0
2016-08-01,109.390625,,,,0.0390625,,0.0,0.0
2016-08-02,109.3984375,,,,0.0078125,,0.0,0.0
2016-08-03,109.390625,,,,0.0078125,,0.0,0.0
2016-08-04,109.46875,,,,0.078125,,0.0,0.0
2016-08-05,109.265625,,,,0.203125,,0.0,0.0
2016-08-08,109.265625,,,,,,0.0,0.0
2016-08-09,109.3046875,,,,0.0390625,,0.0,0.0
2016-08-10,109.375,,,,0.0703125,,0.0,0.0
2016-08-11,109.2265625,,,,0.1484375,,0.0,0.0
2016-08-12,109.3203125,,,,0.09375,,0.0,0.0
2016-08-15,109.28125,,,,0.0390625,,0.0,0.0
2016-08-16,109.21875,,,,0.0625,,0.0,0.0
2016-08-17,109.234375,,,,0.015625,,0.0,0.0
2016-08-18,109.296875,,,,0.0625,,0.0,0.0
2016-08-19,109.21875,,,,0.078125,,0.0,0.0
2016-08-22,109.234375,,,,0.015625,,0.0,0.0
2016-08-23,109.21875,,,,0.015625,,0.0,0.0
2016-08-24,109.21875,,,,,,0.0,0.0
2016-08-25,109.1796875,,,,0.0390625,,0.0,0.0
2016-08-26,109.0234375,,,,0.15625,,0.0,0.0
