,close,high,low,open,volume
2016-07-18,1066.25,1069.75,1033.5,1041.25,84212
2016-07-19,1027.75,1049.75,1023.0,1049.75,92425
2016-07-20,1009.0,1038.5,1004.5,1028.0,95874
2016-07-21,1012.5,1019.0,1006.5,1018.75,72369
2016-07-22,988.25,992.5,966.25,990.25,113820
2016-07-25,966.25,989.75,963.0,989.5,93973
2016-07-26,973.75,983.0,968.25,968.25,63499
2016-07-27,986.0,995.0,983.5,988.0,61996
2016-07-28,978.0,991.5,973.0,983.0,56128
2016-07-29,1003.0,1006.0,975.5,976.75,63858
2016-08-01,961.5,984.75,958.25,984.0,79837
2016-08-02,953.0,968.0,943.0,958.75,76067
2016-08-03,955.5,966.5,952.25,964.0,47317
2016-08-04,956.75,967.0,955.0,967.0,47092
2016-08-05,974.5,979.75,966.5,969.75,53397
2016-08-08,985.0,986.0,970.5,983.5,49853
2016-08-09,988.0,999.25,977.25,977.25,52593
2016-08-10,982.25,994.75,972.75,991.5,60380
2016-08-11,984.0,990.0,982.0,983.0,38945
2016-08-12,981.75,992.75,962.5,981.5,102654
2016-08-15,1009.25,1011.0,998.0,1001.0,55961
2016-08-16,1007.25,1013.75,1001.0,1012.5,60119
