,close,high,low,open,volume
2016-10-12,949.9,953.7,953.7,953.7,2
2016-10-13,940.9,944.0,944.0,944.0,1
2016-10-18,953.9,951.4,951.4,951.4,1
2016-10-25,972.0,969.0,969.0,969.0,0
2016-10-26,971.1,973.8,973.8,973.8,0
2016-10-27,972.0,970.5,970.5,970.5,0
2016-10-28,988.2,991.6,988.6,989.0,6
2016-11-04,1011.5,1009.7,1009.7,1009.7,0
2016-11-07,1008.3,1007.7,1006.7,1006.7,3
2016-11-08,1015.6,1013.2,1010.6,1012.2,3
2016-11-09,1010.6,1008.7,1008.7,1008.7,1
2016-11-10,990.0,992.0,985.9,992.0,10
2016-11-11,951.0,950.7,945.7,950.7,9
2016-11-14,941.1,940.6,940.6,940.6,1
2016-11-15,941.4,946.0,939.0,939.0,4
2016-11-17,951.1,950.2,950.2,950.2,1
2016-11-18,928.8,929.5,929.5,929.5,7
2016-11-22,949.8,948.0,948.0,948.0,1
2016-11-23,937.7,938.7,934.9,938.7,4
2016-11-25,915.5,922.9,915.6,922.9,5
2016-11-28,930.4,918.4,918.4,918.4,2
2016-11-29,928.6,928.2,925.6,927.1,9
2016-11-30,917.1,917.1,916.5,916.5,4
2016-12-01,918.5,918.0,908.0,908.0,2
2016-12-02,939.5,940.0,939.7,940.0,3
2016-12-05,945.5,944.0,944.0,944.0,1
2016-12-06,942.7,955.0,955.0,955.0,1
2016-12-07,950.3,955.5,953.8,954.1,3
2016-12-08,951.0,951.6,947.6,947.6,2
2016-12-09,922.1,930.0,920.0,930.0,7
2016-12-12,940.8,941.6,937.3,937.4,11
2016-12-13,943.6,946.2,938.8,946.2,6
2016-12-14,947.5,953.0,933.4,953.0,4
2016-12-15,900.4,916.9,896.9,916.9,43
2016-12-16,940.7,940.7,912.4,912.4,31
2016-12-19,923.4,929.5,922.6,928.4,32
2016-12-20,930.4,928.5,911.8,911.9,10
2016-12-21,920.1,920.4,916.1,920.4,9
2016-12-22,912.5,924.8,911.8,920.0,13
2016-12-23,898.7,909.7,898.8,907.8,32
2016-12-27,909.5,915.4,912.0,914.0,7
2016-12-28,905.8,906.7,898.0,902.7,64
2016-12-29,906.1,911.7,904.1,904.3,36
2016-12-30,909.2,912.0,907.2,912.0,16
2017-01-03,947.9,952.0,943.0,945.2,123
2017-01-04,950.9,955.2,947.9,955.1,116
2017-01-05,979.9,983.1,976.1,976.2,36
2017-01-06,974.5,975.3,969.0,971.1,35
2017-01-09,986.6,988.7,974.2,974.2,18
