,close,high,low,open,volume
2016-10-17,138.92,138.54,138.54,138.54,1
2016-10-21,139.35,139.5,139.5,139.5,5
2016-10-25,139.28,139.26,139.11,139.13,4
2016-10-26,138.26,139.29,138.33,139.29,5
2016-10-27,137.43,138.27,137.5,138.11,15
2016-10-28,136.99,137.03,136.25,136.92,6
2016-10-31,136.7,136.67,136.67,136.67,1
2016-11-01,135.89,135.7,135.7,135.7,1
2016-11-02,136.8,136.9,136.2,136.2,6
2016-11-03,136.4,136.7,136.4,136.48,10
2016-11-04,135.93,136.44,135.85,136.44,27
2016-11-07,136.29,136.26,135.95,135.95,2
2016-11-08,136.27,136.16,136.16,136.16,1
2016-11-09,135.86,136.15,135.56,136.05,20
2016-11-10,134.02,135.6,133.63,135.59,54
2016-11-11,132.61,133.76,132.38,133.76,34
2016-11-14,131.87,132.38,130.73,132.38,41
2016-11-15,133.25,133.4,132.06,132.06,23
2016-11-16,132.53,132.69,132.23,132.3,21
2016-11-17,131.78,132.69,131.83,132.6,10
2016-11-18,131.93,132.55,130.9,130.98,34
2016-11-21,132.18,132.25,131.8,131.8,56
2016-11-22,132.51,133.23,132.5,132.5,81
2016-11-23,131.56,132.74,131.35,132.69,337
2016-11-24,131.78,132.46,131.75,132.2,81
2016-11-25,132.07,132.27,131.68,131.72,143
2016-11-28,132.37,132.44,131.89,131.89,686
2016-11-29,133.26,133.8,132.3,132.3,712
2016-11-30,133.33,133.77,132.91,133.46,3516
2016-12-01,132.5,133.46,132.15,132.97,4902
2016-12-02,133.75,134.0,132.15,132.15,9802
2016-12-05,132.58,133.27,132.0,132.05,22813
2016-12-06,132.9,133.87,132.64,132.67,41095
2016-12-07,133.8,134.16,133.13,133.16,78978
2016-12-08,132.52,133.9,132.19,133.86,147503
2016-12-09,132.76,133.27,132.35,132.87,94563
2016-12-12,133.09,133.32,131.71,132.51,91763
2016-12-13,134.43,134.59,133.41,133.48,96137
2016-12-14,135.4,135.58,134.23,134.71,90572
2016-12-15,134.75,135.2,134.23,134.76,93981
2016-12-16,134.31,135.2,134.2,135.03,79145
2016-12-19,135.13,135.32,134.45,134.5,53466
2016-12-20,135.0,135.29,134.49,135.17,57796
2016-12-21,135.24,135.43,134.84,135.16,46670
2016-12-22,134.85,135.34,134.59,135.34,36811
2016-12-23,135.33,135.38,134.94,135.0,27792
2016-12-27,135.11,135.39,134.76,135.39,20670
2016-12-28,135.14,135.49,134.98,135.15,29947
2016-12-29,135.6,135.74,135.13,135.5,55162
2016-12-30,135.31,135.72,135.18,135.69,30040
2017-01-02,136.26,136.55,135.3,135.33,22061
2017-01-03,134.78,136.36,134.64,136.2,96111
2017-01-04,134.76,135.2,134.68,135.0,56345
2017-01-05,134.21,135.05,133.6,134.95,109799
2017-01-06,134.11,134.64,133.81,134.2,61726
2017-01-09,134.43,134.82,133.76,133.94,75727
2017-01-10,134.48,134.9,134.24,134.5,65737
2017-01-11,134.97,135.29,134.17,134.4,98532
