,close,high,low,open,volume
2016-10-10,0.7579,0.7597,0.7578,0.7585,9
2016-10-11,0.7517,0.7515,0.7513,0.7515,16
2016-10-12,0.7537,0.7552,0.7528,0.7542,5
2016-10-13,0.7551,0.755,0.7521,0.7521,13
2016-10-14,0.7584,0.7615,0.7578,0.7614,11
2016-10-17,0.76,0.7595,0.7595,0.7595,1
2016-10-18,0.7639,0.7651,0.7651,0.7651,12
2016-10-19,0.7689,0.7701,0.7653,0.7653,417
2016-10-20,0.7601,0.7635,0.7596,0.7635,25
2016-10-21,0.7578,0.7587,0.7563,0.7584,18
2016-10-24,0.7579,0.7591,0.7571,0.7591,24
2016-10-25,0.762,0.7629,0.7605,0.7605,28
2016-10-26,0.7614,0.7654,0.7615,0.7654,29
2016-10-27,0.7563,0.759,0.7559,0.759,76
2016-10-28,0.7574,0.7574,0.7547,0.7561,67
2016-10-31,0.7578,0.7586,0.7568,0.7581,66
2016-11-01,0.7624,0.7657,0.7619,0.7657,50
2016-11-02,0.7631,0.765,0.7647,0.765,19
2016-11-03,0.7663,0.766,0.7641,0.7641,24
2016-11-04,0.7653,0.7644,0.763,0.763,7
2016-11-07,0.7694,0.7702,0.7673,0.7676,74
2016-11-08,0.7729,0.7752,0.7693,0.7693,51
2016-11-09,0.7625,0.7669,0.7598,0.7666,313
2016-11-10,0.7588,0.7609,0.7548,0.7589,200
2016-11-11,0.7513,0.7555,0.7504,0.7555,389
2016-11-14,0.7522,0.7534,0.7505,0.7528,215
2016-11-15,0.7528,0.754,0.7487,0.7489,106
2016-11-16,0.746,0.7469,0.7445,0.746,601
2016-11-17,0.7391,0.7451,0.7376,0.745,249
2016-11-18,0.7323,0.7358,0.7313,0.7358,74
2016-11-21,0.7336,0.7361,0.7326,0.7351,172
2016-11-22,0.7378,0.7382,0.7356,0.7382,77
2016-11-23,0.7368,0.738,0.7363,0.7366,197
2016-11-25,0.7408,0.7429,0.7403,0.7429,133
2016-11-28,0.7456,0.7471,0.7446,0.7446,138
2016-11-29,0.747,0.747,0.7428,0.7432,341
2016-11-30,0.7371,0.7414,0.7358,0.7413,657
2016-12-01,0.7395,0.74,0.7352,0.7374,683
2016-12-02,0.7427,0.745,0.7421,0.7424,261
2016-12-05,0.746,0.748,0.7427,0.7436,532
2016-12-06,0.744,0.7446,0.7428,0.7432,162
2016-12-07,0.7459,0.7467,0.7432,0.7434,664
2016-12-08,0.7443,0.7449,0.7413,0.7441,971
2016-12-09,0.7438,0.7461,0.742,0.7453,1218
2016-12-12,0.7471,0.749,0.7467,0.7485,1713
2016-12-13,0.7481,0.7509,0.7473,0.7493,5214
2016-12-14,0.7408,0.7509,0.7379,0.7498,11866
2016-12-15,0.735,0.7362,0.7322,0.7362,15204
2016-12-16,0.7278,0.731,0.7251,0.7303,47347
2016-12-19,0.7238,0.7252,0.7228,0.7243,29486
2016-12-20,0.7238,0.7245,0.721,0.7211,27263
2016-12-21,0.7231,0.7256,0.7219,0.7252,21336
2016-12-22,0.7195,0.7217,0.7187,0.7205,23381
2016-12-23,0.7156,0.7166,0.7146,0.7155,19282
2016-12-27,0.7172,0.7183,0.7167,0.7177,11969
2016-12-28,0.7171,0.7175,0.7153,0.7155,22415
2016-12-29,0.7195,0.7211,0.718,0.7184,21627
2016-12-30,0.7202,0.7232,0.7183,0.7211,21964
2017-01-03,0.7208,0.7229,0.7186,0.7201,43805
2017-01-04,0.7252,0.7275,0.7242,0.7259,35331
2017-01-05,0.7322,0.7346,0.7298,0.7301,45991
2017-01-06,0.7293,0.732,0.7278,0.7295,32658
