,close,high,low,open,volume
2016-07-18,0.05352,0.05322,0.05322,0.05322,0
2016-07-19,0.0531,0.05313,0.05287,0.05287,9
2016-07-20,0.05289,0.05307,0.05307,0.05307,0
2016-07-21,0.05282,0.05298,0.05297,0.05297,5
2016-07-22,0.05315,0.05312,0.05303,0.05303,4
2016-07-25,0.05248,0.05276,0.0525,0.05276,7
2016-07-26,0.0524,0.05243,0.05243,0.05243,0
2016-07-28,0.05219,0.05221,0.05204,0.05221,17
2016-07-29,0.0525,0.05241,0.05241,0.05241,1
2016-08-01,0.0523,0.05231,0.05226,0.05226,3
2016-08-02,0.05203,0.05211,0.05205,0.05211,3
2016-08-03,0.05205,0.05218,0.05195,0.05196,19
2016-08-04,0.05213,0.05215,0.05215,0.05215,4
2016-08-05,0.05262,0.05266,0.05264,0.05266,152
2016-08-08,0.05315,0.05325,0.05317,0.05318,116
2016-08-09,0.05359,0.0536,0.0535,0.05359,22
2016-08-10,0.05376,0.05392,0.05359,0.05387,97
2016-08-11,0.05428,0.05418,0.05388,0.05394,385
2016-08-12,0.05415,0.05435,0.05402,0.05435,41
2016-08-15,0.05467,0.05476,0.05469,0.05469,8
2016-08-16,0.05486,0.05502,0.05484,0.05492,106
