Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2015-05-19,63070.0,,,,170.0,,0.0,0.0
2015-05-20,63090.0,,,,20.0,,0.0,0.0
2015-05-21,62860.0,,,,230.0,,0.0,0.0
2015-05-22,62810.0,,,,50.0,,0.0,0.0
2015-05-26,62480.0,,,,330.0,,0.0,0.0
2015-05-27,62660.0,,,,180.0,,0.0,0.0
2015-05-28,62490.0,,,,170.0,,0.0,0.0
2015-05-29,62230.0,,,,260.0,,0.0,0.0
2015-06-01,61860.0,,,,370.0,,0.0,0.0
2015-06-02,62060.0,,,,200.0,,0.0,0.0
2015-06-03,61650.0,,,,410.0,,0.0,0.0
2015-06-04,61550.0,,,,100.0,,0.0,0.0
2015-06-05,60980.0,,,,570.0,,0.0,0.0
2015-06-08,61250.0,,,,270.0,,0.0,0.0
2015-06-09,61590.0,,,,340.0,,0.0,0.0
2015-06-10,62100.0,,,,510.0,,0.0,0.0
2015-06-11,62430.0,,,,330.0,,0.0,0.0
2015-06-12,62270.0,,,,160.0,,0.0,0.0
2015-06-15,62130.0,,,,140.0,,0.0,0.0
2015-06-16,62300.0,,,,170.0,,0.0,0.0
2015-06-17,62770.0,,,,470.0,,0.0,0.0
2015-06-18,62650.0,,,,120.0,,0.0,0.0
2015-06-19,62590.0,,,,60.0,,0.0,0.0
2015-06-22,62530.0,,,,60.0,,0.0,0.0
2015-06-23,62210.0,,,,320.0,,0.0,0.0
2015-06-24,61960.0,,,,250.0,,0.0,0.0
2015-06-25,61950.0,,,,10.0,,0.0,0.0
2015-06-26,61720.0,,,,230.0,,0.0,0.0
2015-06-29,61120.0,,,,600.0,,0.0,0.0
2015-06-30,61100.0,,,,20.0,,0.0,0.0
2015-07-01,60770.0,,,,330.0,,0.0,0.0
2015-07-02,61160.0,,,,390.0,,0.0,0.0
2015-07-06,60940.0,,,,220.0,,0.0,0.0
2015-07-07,60750.0,,,,190.0,,0.0,0.0
2015-07-08,60730.0,,,,20.0,,0.0,0.0
2015-07-09,60880.0,,,,150.0,,0.0,0.0
2015-07-10,61130.0,,,,250.0,,0.0,0.0
2015-07-14,61300.0,,,,180.0,,0.0,0.0
2015-07-15,60850.0,,,,450.0,,0.0,0.0
2015-07-16,60760.0,,,,90.0,,0.0,0.0
2015-07-17,60430.0,,,,330.0,,0.0,0.0
2015-07-20,59990.0,,,,440.0,,0.0,0.0
2015-07-21,60090.0,,,,100.0,,0.0,0.0
2015-07-22,59590.0,,,,500.0,,0.0,0.0
2015-07-23,59330.0,,,,260.0,,0.0,0.0
2015-07-24,59110.0,,,,220.0,,0.0,0.0
2015-07-27,58880.0,,,,230.0,,0.0,0.0
2015-07-28,58910.0,,,,30.0,,0.0,0.0
2015-07-29,59150.0,,,,240.0,,0.0,0.0
2015-07-30,58890.0,,,,260.0,,0.0,0.0
