Date,Settle,High,Low,Last,Change,Open,Volume,Open Interest
2015-08-18,58100.0,,,,20.0,,0.0,0.0
2015-08-19,57500.0,,,,600.0,,0.0,0.0
2015-08-20,56990.0,,,,510.0,,0.0,0.0
2015-08-21,56140.0,,,,850.0,,0.0,0.0
2015-08-24,55420.0,,,,720.0,,0.0,0.0
2015-08-25,55800.0,,,,380.0,,0.0,0.0
2015-08-26,55560.0,,,,240.0,,0.0,0.0
2015-08-27,56430.0,,,,870.0,,0.0,0.0
2015-08-28,56960.0,,,,530.0,,0.0,0.0
2015-08-31,57060.0,,,,100.0,,0.0,0.0
2015-09-01,56220.0,,,,840.0,,0.0,0.0
2015-09-02,56570.0,,,,350.0,,0.0,0.0
2015-09-03,56690.0,,,,120.0,,0.0,0.0
2015-09-04,56360.0,,,,330.0,,0.0,0.0
2015-09-08,56820.0,,,,460.0,,0.0,0.0
2015-09-09,56670.0,,,,150.0,,0.0,0.0
2015-09-10,56930.0,,,,260.0,,0.0,0.0
2015-09-11,56770.0,,,,160.0,,0.0,0.0
2015-09-14,56900.0,,,,130.0,,0.0,0.0
2015-09-15,57060.0,,,,160.0,,0.0,0.0
2015-09-16,57610.0,,,,550.0,,0.0,0.0
2015-09-17,58220.0,,,,610.0,,0.0,0.0
2015-09-18,57650.0,,,,570.0,,0.0,0.0
2015-09-21,57380.0,,,,270.0,,0.0,0.0
2015-09-22,56610.0,,,,770.0,,0.0,0.0
2015-09-23,55850.0,,,,760.0,,0.0,0.0
2015-09-24,56500.0,,,,650.0,,0.0,0.0
2015-09-25,56380.0,,,,120.0,,0.0,0.0
2015-09-28,55970.0,,,,410.0,,0.0,0.0
2015-09-29,56040.0,,,,70.0,,0.0,0.0
2015-09-30,56480.0,,,,440.0,,0.0,0.0
2015-10-01,56670.0,,,,190.0,,0.0,0.0
2015-10-02,57000.0,,,,330.0,,0.0,0.0
2015-10-05,57220.0,,,,220.0,,0.0,0.0
2015-10-06,57370.0,,,,150.0,,0.0,0.0
2015-10-07,57600.0,,,,230.0,,0.0,0.0
2015-10-08,58190.0,,,,590.0,,0.0,0.0
2015-10-09,58320.0,,,,130.0,,0.0,0.0
2015-10-12,58320.0,,,,,,0.0,0.0
2015-10-13,57700.0,,,,620.0,,0.0,0.0
2015-10-14,58130.0,,,,430.0,,0.0,0.0
2015-10-15,58660.0,,,,530.0,,0.0,0.0
2015-10-16,58620.0,,,,40.0,,0.0,0.0
2015-10-19,58210.0,,,,410.0,,0.0,0.0
2015-10-20,57920.0,,,,290.0,,0.0,0.0
2015-10-21,57760.0,,,,160.0,,0.0,0.0
2015-10-22,58330.0,,,,570.0,,0.0,0.0
2015-10-23,57900.0,,,,430.0,,0.0,0.0
2015-10-26,58080.0,,,,180.0,,0.0,0.0
2015-10-27,58150.0,,,,70.0,,0.0,0.0
2015-10-28,57770.0,,,,380.0,,0.0,0.0
2015-10-29,57870.0,,,,100.0,,0.0,0.0
2015-10-30,58210.0,,,,340.0,,0.0,0.0
2015-11-02,58380.0,,,,170.0,,0.0,0.0
2015-11-03,58620.0,,,,240.0,,0.0,0.0
2015-11-04,58130.0,,,,490.0,,0.0,0.0
2015-11-05,57860.0,,,,270.0,,0.0,0.0
2015-11-06,57120.0,,,,740.0,,0.0,0.0
2015-11-09,57210.0,,,,90.0,,0.0,0.0
2015-11-10,57370.0,,,,160.0,,0.0,0.0
2015-11-11,57420.0,,,,50.0,,0.0,0.0
2015-11-12,57480.0,,,,60.0,,0.0,0.0
2015-11-13,57600.0,,,,120.0,,0.0,0.0
2015-11-16,57270.0,,,,330.0,,0.0,0.0
2015-11-17,57370.0,,,,100.0,,0.0,0.0
2015-11-18,57430.0,,,,60.0,,0.0,0.0
2015-11-19,57970.0,,,,540.0,,0.0,0.0
2015-11-20,58310.0,,,,340.0,,0.0,0.0
2015-11-23,58270.0,,,,40.0,,0.0,0.0
2015-11-24,58400.0,,,,130.0,,0.0,0.0
2015-11-25,58380.0,,,,20.0,,0.0,0.0
2015-11-27,58100.0,,,,280.0,,0.0,0.0
2015-11-30,58140.0,,,,40.0,,0.0,0.0
2015-12-01,58340.0,,,,200.0,,0.0,0.0
2015-12-02,58110.0,,,,230.0,,0.0,0.0
2015-12-03,57720.0,,,,390.0,,0.0,0.0
2015-12-04,57970.0,,,,250.0,,0.0,0.0
2015-12-07,57160.0,,,,810.0,,0.0,0.0
2015-12-08,56860.0,,,,300.0,,0.0,0.0
2015-12-09,56600.0,,,,260.0,,0.0,0.0
2015-12-10,56240.0,,,,360.0,,0.0,0.0
2015-12-11,55640.0,,,,600.0,,0.0,0.0
2015-12-14,55740.0,,,,100.0,,0.0,0.0
2015-12-15,56460.0,,,,720.0,,0.0,0.0
2015-12-16,56970.0,,,,510.0,,0.0,0.0
2015-12-17,56930.0,,,,40.0,,0.0,0.0
2015-12-18,56800.0,,,,130.0,,0.0,0.0
2015-12-21,56240.0,,,,560.0,,0.0,0.0
2015-12-22,56270.0,,,,30.0,,0.0,0.0
2015-12-23,56190.0,,,,80.0,,0.0,0.0
2015-12-24,56070.0,,,,120.0,,0.0,0.0
2015-12-28,56140.0,,,,70.0,,0.0,0.0
2015-12-29,56150.0,,,,10.0,,0.0,0.0
2015-12-30,55730.0,,,,420.0,,0.0,0.0
2015-12-31,56280.0,,,,550.0,,0.0,0.0
2016-01-04,55910.0,,,,370.0,,0.0,0.0
2016-01-05,55880.0,,,,30.0,,0.0,0.0
2016-01-06,55230.0,,,,650.0,,0.0,0.0
2016-01-07,54530.0,,,,700.0,,0.0,0.0
2016-01-08,54190.0,,,,340.0,,0.0,0.0
2016-01-11,53990.0,,,,200.0,,0.0,0.0
2016-01-12,54260.0,,,,270.0,,0.0,0.0
2016-01-13,54160.0,,,,100.0,,0.0,0.0
2016-01-14,54350.0,,,,190.0,,0.0,0.0
2016-01-15,53150.0,,,,1200.0,,0.0,0.0
2016-01-19,53080.0,,,,70.0,,0.0,0.0
2016-01-20,52390.0,,,,690.0,,0.0,0.0
2016-01-21,51870.0,,,,520.0,,0.0,0.0
2016-01-22,52690.0,,,,820.0,,0.0,0.0
2016-01-25,52240.0,,,,450.0,,0.0,0.0
2016-01-26,52590.0,,,,350.0,,0.0,0.0
2016-01-27,52490.0,,,,100.0,,0.0,0.0
2016-01-28,52940.0,,,,450.0,,0.0,0.0
2016-01-29,53480.0,,,,540.0,,0.0,0.0
2016-02-01,53230.0,,,,250.0,,0.0,0.0
2016-02-02,52500.0,,,,730.0,,0.0,0.0
2016-02-03,53300.0,,,,800.0,,0.0,0.0
2016-02-04,53140.0,,,,160.0,,0.0,0.0
2016-02-05,52700.0,,,,440.0,,0.0,0.0
