,close,high,low,open,volume
2016-07-18,47.88,48.11,47.44,47.77,9817
2016-07-19,47.6,47.97,47.47,47.89,7432
2016-07-20,47.9,48.26,46.83,47.01,7160
2016-07-21,46.89,47.85,46.63,47.57,6234
2016-07-22,46.27,46.66,45.8,46.63,4826
2016-07-25,45.33,45.61,45.13,45.45,6635
2016-07-26,45.15,45.39,44.78,45.17,6772
2016-07-27,44.02,45.36,43.82,45.08,13563
2016-07-28,43.31,44.1,43.21,43.96,6874
2016-07-29,43.84,43.89,42.8,43.09,10146
2016-08-01,42.39,43.19,42.17,43.07,9476
2016-08-02,41.92,43.26,41.67,43.09,10650
2016-08-03,43.11,43.45,41.58,42.09,12281
2016-08-04,44.2,44.28,42.71,42.83,10232
2016-08-05,44.12,44.3,43.37,43.98,5874
2016-08-08,45.22,45.59,44.88,44.9,12708
2016-08-09,44.95,45.66,44.65,45.43,6634
2016-08-10,44.0,45.6,43.72,45.13,11095
2016-08-11,45.71,46.07,44.14,44.25,10664
2016-08-12,46.57,46.86,45.78,45.95,10059
2016-08-15,47.77,47.93,46.99,47.12,11062
2016-08-16,48.57,48.72,47.6,47.97,11198
