,close,high,low,open,volume
2016-10-11,1.12245,1.1245,1.1245,1.1245,1
2016-10-12,1.11845,1.1235,1.1235,1.1235,0
2016-10-13,1.1227,1.1218,1.1218,1.1218,3
2016-10-14,1.1152,1.1171,1.1171,1.1171,3
2016-10-17,1.1166,1.11635,1.11635,1.11635,1
2016-10-20,1.1092,1.114,1.114,1.114,0
2016-10-21,1.10395,1.10565,1.10565,1.10565,0
2016-10-24,1.10445,1.1041,1.1041,1.1041,0
2016-10-25,1.10565,1.105,1.105,1.105,1
2016-10-26,1.10745,1.11045,1.11045,1.11045,0
2016-10-28,1.11435,1.115,1.115,1.115,2
2016-11-01,1.12235,1.1208,1.11995,1.11995,2
2016-11-02,1.12565,1.1269,1.1269,1.1269,3
2016-11-03,1.1266,1.1254,1.1254,1.1254,14
2016-11-04,1.128,1.13,1.1275,1.1275,23
2016-11-07,1.11995,1.1196,1.1195,1.1196,5
2016-11-08,1.11905,1.1206,1.1206,1.1206,8
2016-11-09,1.109,1.13935,1.13935,1.13935,0
2016-11-11,1.10015,1.102,1.102,1.102,1
2016-11-14,1.0883,1.0875,1.0875,1.0875,2
2016-11-15,1.0876,1.08875,1.08875,1.08875,4
2016-11-16,1.084,1.0841,1.0841,1.0841,10
2016-11-17,1.07855,1.083,1.0805,1.083,2
2016-11-18,1.0758,1.0725,1.0725,1.0725,22
2016-11-22,1.0785,1.0772,1.0755,1.0755,2
2016-11-23,1.0709,1.07075,1.07075,1.07075,0
2016-11-25,1.0753,1.0772,1.0772,1.0772,0
2016-11-28,1.07565,1.0745,1.0745,1.0745,0
2016-11-29,1.08065,1.07285,1.07285,1.07285,0
2016-12-01,1.0804,1.075,1.075,1.075,1
2016-12-02,1.0816,1.0812,1.0805,1.0805,3
2016-12-05,1.0927,1.095,1.08755,1.08945,7
2016-12-07,1.0913,1.0914,1.0914,1.0914,1
2016-12-08,1.07655,1.0952,1.0952,1.0952,0
2016-12-09,1.07065,1.0689,1.0689,1.0689,3
2016-12-12,1.0784,1.077,1.077,1.077,0
2016-12-13,1.0774,1.0763,1.0763,1.0763,0
2016-12-14,1.07105,1.07665,1.0715,1.07585,10
2016-12-15,1.0576,1.058,1.0525,1.058,12
2016-12-19,1.05535,1.059,1.0564,1.0586,28
2016-12-20,1.05395,1.05475,1.05475,1.05475,7
2016-12-21,1.05755,1.05935,1.0582,1.05935,13
2016-12-27,1.06065,1.061,1.0605,1.061,13
2016-12-28,1.0562,1.05475,1.05435,1.05475,16
2016-12-29,1.06275,1.06355,1.06245,1.06245,17
2016-12-30,1.06805,1.0707,1.0675,1.0675,2
2017-01-03,1.0553,1.0555,1.05,1.05,3
2017-01-04,1.0607,1.063,1.0625,1.0625,2
2017-01-05,1.0731,1.0745,1.068,1.068,7
2017-01-06,1.067,1.072,1.072,1.072,2
