,close,high,low,open,volume
2016-10-17,1.10685,1.1079,1.10645,1.107,47
2016-10-18,1.10485,1.10655,1.1042,1.105,227
2016-10-19,1.10365,1.10405,1.1023,1.1033,235
2016-10-20,1.09945,1.10235,1.0986,1.10105,407
2016-10-21,1.09425,1.0956,1.093,1.0945,228
2016-10-24,1.09455,1.0964,1.09385,1.0961,157
2016-10-25,1.0958,1.0972,1.09195,1.09275,605
2016-10-26,1.0976,1.10105,1.09705,1.1003,370
2016-10-27,1.09695,1.10085,1.09575,1.09835,223
2016-10-28,1.10465,1.10575,1.0989,1.09965,551
2016-10-31,1.10315,1.10495,1.1004,1.101,210
2016-11-01,1.11265,1.11345,1.1088,1.10925,208
2016-11-02,1.116,1.1187,1.115,1.1151,272
2016-11-03,1.1169,1.1184,1.1131,1.1131,226
2016-11-04,1.1183,1.1206,1.1155,1.11585,449
2016-11-07,1.11015,1.1124,1.10915,1.1124,723
2016-11-08,1.1092,1.11155,1.1075,1.1107,422
2016-11-09,1.0991,1.1035,1.09675,1.1031,1764
2016-11-10,1.0951,1.09625,1.09235,1.09455,463
2016-11-11,1.09035,1.09485,1.0889,1.09485,709
2016-11-14,1.0784,1.0816,1.0769,1.0797,1047
2016-11-15,1.07755,1.0809,1.0773,1.079,435
2016-11-16,1.07405,1.0777,1.07255,1.07645,772
2016-11-17,1.0685,1.07665,1.06775,1.07665,829
2016-11-18,1.06575,1.0678,1.06275,1.0664,578
2016-11-21,1.0667,1.0698,1.06495,1.06825,741
2016-11-22,1.0682,1.0695,1.06425,1.0678,688
2016-11-23,1.06055,1.0623,1.05855,1.0612,783
2016-11-25,1.06475,1.06785,1.0646,1.067,261
2016-11-28,1.06525,1.06735,1.0627,1.06295,592
2016-11-29,1.07035,1.0711,1.0642,1.0642,805
2016-11-30,1.06515,1.0669,1.0608,1.06655,1329
2016-12-01,1.07005,1.07225,1.0638,1.0657,2209
2016-12-02,1.07125,1.07335,1.06965,1.07045,1143
2016-12-05,1.0822,1.08505,1.0771,1.0777,2806
2016-12-06,1.0769,1.08005,1.07515,1.0786,1687
2016-12-07,1.08095,1.0819,1.079,1.07945,2773
2016-12-08,1.0662,1.07225,1.06465,1.0704,6226
2016-12-09,1.06025,1.0622,1.05795,1.0615,4760
2016-12-12,1.0679,1.0701,1.06405,1.0671,9010
2016-12-13,1.0669,1.0716,1.06635,1.06655,12526
2016-12-14,1.0606,1.0718,1.05435,1.06855,34325
2016-12-15,1.04715,1.0494,1.04125,1.04895,48996
2016-12-16,1.04785,1.0521,1.0447,1.0461,89557
2016-12-19,1.0449,1.04985,1.0439,1.0476,83500
2016-12-20,1.04355,1.04545,1.0409,1.04135,65961
2016-12-21,1.04715,1.04965,1.04655,1.0488,43612
2016-12-22,1.0479,1.05435,1.0476,1.0504,64240
2016-12-23,1.0491,1.0514,1.04755,1.0484,31101
2016-12-27,1.05015,1.05085,1.0493,1.0496,22425
2016-12-28,1.0458,1.04665,1.04205,1.04415,52987
2016-12-29,1.0521,1.05305,1.04845,1.0487,55470
2016-12-30,1.0574,1.0615,1.0549,1.0575,59223
2017-01-03,1.04455,1.04665,1.03735,1.04285,122461
2017-01-04,1.04985,1.0532,1.04735,1.048,108088
2017-01-05,1.0622,1.0646,1.05645,1.05685,130439
2017-01-06,1.0561,1.0613,1.0554,1.0566,84378
2017-01-09,1.06065,1.0612,1.0553,1.0564,68157
2017-01-10,1.05865,1.0633,1.0579,1.06045,71713
2017-01-11,1.06035,1.06505,1.04805,1.05185,229529
2017-01-12,1.0651,1.0701,1.06355,1.06665,99274
