20161222 12:08:09AM,Downloads,INFO    ,DOWNLOAD : AEX       : 201611: Starting Quandl download...
20161222 12:08:22AM,Downloads,INFO    ,DOWNLOAD : BUND      : 201703: Saving maturity to disk
20161222 12:08:22AM,Downloads,INFO    ,DOWNLOAD : BUND      : 201706: Starting Quandl download...
20161222 12:08:22AM,Downloads,INFO    ,DOWNLOAD : BUND      : 201706: Saving maturity to disk
20161222 12:08:22AM,Downloads,INFO    ,DOWNLOAD : BUND      : 201709: Starting Quandl download...
20161222 12:08:23AM,Downloads,INFO    ,DOWNLOAD : BUND      : 201709: Saving maturity to disk
20161222 12:08:23AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201703: Starting Quandl download...
20161222 12:08:23AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201703: Saving maturity to disk
20161222 12:08:23AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201701: Starting Quandl download...
20161222 12:08:24AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201701: Saving maturity to disk
20161222 12:08:24AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201702: Starting Quandl download...
20161222 12:08:24AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201702: Saving maturity to disk
20161222 12:08:24AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201612: Starting Quandl download...
20161222 12:08:25AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201612: Saving maturity to disk
20161222 12:08:25AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201611: Starting Quandl download...
20161222 12:08:26AM,Downloads,INFO    ,DOWNLOAD : CAC       : 201611: Saving maturity to disk
20161222 12:08:26AM,Downloads,WARNING ,MKT DATA : CHFUSD    : No Quandl state data for symbol
20161222 12:08:26AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201701: Starting Quandl download...
20161222 12:08:26AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201701: Saving maturity to disk
20161222 12:08:27AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201707: Starting Quandl download...
20161222 12:08:27AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201707: Saving maturity to disk
20161222 12:08:27AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201704: Starting Quandl download...
20161222 12:08:28AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201704: Saving maturity to disk
20161222 12:08:28AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201706: Starting Quandl download...
20161222 12:08:29AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201706: Saving maturity to disk
20161222 12:08:29AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201703: Starting Quandl download...
20161222 12:08:30AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201703: Saving maturity to disk
20161222 12:08:30AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201612: Starting Quandl download...
20161222 12:08:31AM,Downloads,INFO    ,DOWNLOAD : COPPER    : 201612: Saving maturity to disk
20161222 12:08:31AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201812: Starting Quandl download...
20161222 12:08:32AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201812: Saving maturity to disk
20161222 12:08:32AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201712: Starting Quandl download...
20161222 12:08:33AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201712: Saving maturity to disk
20161222 12:08:33AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201709: Starting Quandl download...
20161222 12:08:33AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201709: Saving maturity to disk
20161222 12:08:33AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201809: Starting Quandl download...
20161222 12:08:34AM,Downloads,INFO    ,DOWNLOAD : CORN      : 201809: Saving maturity to disk
20161222 12:08:34AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201812: Starting Quandl download...
20161222 12:08:35AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201812: Saving maturity to disk
20161222 12:08:35AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201811: Starting Quandl download...
20161222 12:08:36AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201811: Saving maturity to disk
20161222 12:08:36AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201712: Starting Quandl download...
20161222 12:08:38AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201712: Saving maturity to disk
20161222 12:08:38AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201711: Starting Quandl download...
20161222 12:08:39AM,Downloads,INFO    ,DOWNLOAD : CRUDE_W   : 201711: Saving maturity to disk
20161222 12:08:39AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 202003: Starting Quandl download...
20161222 12:08:41AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 202003: Saving maturity to disk
20161222 12:08:41AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201912: Starting Quandl download...
20161222 12:08:42AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201912: Saving maturity to disk
20161222 12:08:42AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201906: Starting Quandl download...
20161222 12:08:43AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201906: Saving maturity to disk
20161222 12:08:44AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201909: Starting Quandl download...
20161222 12:08:44AM,Downloads,INFO    ,DOWNLOAD : EDOLLAR   : 201909: Saving maturity to disk
20161222 12:08:45AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201709: Starting Quandl download...
20161222 12:08:45AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201709: Saving maturity to disk
20161222 12:08:45AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201706: Starting Quandl download...
20161222 12:08:46AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201706: Saving maturity to disk
20161222 12:08:46AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201703: Starting Quandl download...
20161222 12:08:47AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201703: Saving maturity to disk
20161222 12:08:47AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201612: Starting Quandl download...
20161222 12:08:48AM,Downloads,INFO    ,DOWNLOAD : EUR       : 201612: Saving maturity to disk
20161222 12:08:48AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201709: Starting Quandl download...
20161222 12:08:49AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201709: Saving maturity to disk
20161222 12:08:49AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201706: Starting Quandl download...
20161222 12:08:49AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201706: Saving maturity to disk
20161222 12:08:49AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201703: Starting Quandl download...
20161222 12:08:50AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201703: Saving maturity to disk
20161222 12:08:50AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201612: Starting Quandl download...
20161222 12:08:51AM,Downloads,INFO    ,DOWNLOAD : EUROSTX   : 201612: Saving maturity to disk
20161222 12:08:51AM,Downloads,WARNING ,MKT DATA : EURUSD    : No Quandl state data for symbol
20161222 12:08:51AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201612: Starting Quandl download...
20161222 12:08:52AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201612: Saving maturity to disk
20161222 12:08:52AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201702: Starting Quandl download...
20161222 12:08:53AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201702: Saving maturity to disk
20161222 12:08:53AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201701: Starting Quandl download...
20161222 12:08:55AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201701: Saving maturity to disk
20161222 12:08:55AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201703: Starting Quandl download...
20161222 12:08:56AM,Downloads,INFO    ,DOWNLOAD : GAS_US    : 201703: Saving maturity to disk
20161222 12:08:56AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201703: Starting Quandl download...
20161222 12:08:57AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201703: Saving maturity to disk
20161222 12:08:57AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201706: Starting Quandl download...
20161222 12:08:58AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201706: Saving maturity to disk
20161222 12:08:58AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201612: Starting Quandl download...
20161222 12:08:59AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201612: Saving maturity to disk
20161222 12:08:59AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201709: Starting Quandl download...
20161222 12:09:00AM,Downloads,INFO    ,DOWNLOAD : GBP       : 201709: Saving maturity to disk
20161222 12:09:00AM,Downloads,WARNING ,MKT DATA : GBPUSD    : No Quandl state data for symbol
20161222 12:09:00AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201706: Starting Quandl download...
20161222 12:09:01AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201706: Saving maturity to disk
20161222 12:09:01AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201702: Starting Quandl download...
20161222 12:09:02AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201702: Saving maturity to disk
20161222 12:09:02AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201612: Starting Quandl download...
20161222 12:09:04AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201612: Saving maturity to disk
20161222 12:09:04AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201708: Starting Quandl download...
20161222 12:09:05AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201708: Saving maturity to disk
20161222 12:09:05AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201704: Starting Quandl download...
20161222 12:09:06AM,Downloads,INFO    ,DOWNLOAD : GOLD      : 201704: Saving maturity to disk
20161222 12:09:06AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201709: Starting Quandl download...
20161222 12:09:07AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201709: Saving maturity to disk
20161222 12:09:07AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201706: Starting Quandl download...
20161222 12:09:07AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201706: Saving maturity to disk
20161222 12:09:07AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201703: Starting Quandl download...
20161222 12:09:08AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201703: Saving maturity to disk
20161222 12:09:08AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201612: Starting Quandl download...
20161222 12:09:09AM,Downloads,INFO    ,DOWNLOAD : JPY       : 201612: Saving maturity to disk
20161222 12:09:09AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201706: Starting Quandl download...
20161222 12:09:10AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201706: Saving maturity to disk
20161222 12:09:10AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201612: Starting Quandl download...
20161222 12:09:10AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201612: Saving maturity to disk
20161222 12:09:10AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201703: Starting Quandl download...
20161222 12:09:11AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201703: Saving maturity to disk
20161222 12:09:11AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201709: Starting Quandl download...
20161222 12:09:11AM,Downloads,INFO    ,DOWNLOAD : KOSPI     : 201709: Saving maturity to disk
20161222 12:09:11AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201709: Starting Quandl download...
20161222 12:09:12AM,Downloads,ERROR   ,DOWNLOAD : KR10      : 201709: Quandl symbol: KRDRVFUBMA download Error! ** String: KRX/KRDRVFUBMAU2017**
20161222 12:09:12AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201612: Starting Quandl download...
20161222 12:09:12AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201612: Saving maturity to disk
20161222 12:09:12AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201703: Starting Quandl download...
20161222 12:09:13AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201703: Saving maturity to disk
20161222 12:09:13AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201706: Starting Quandl download...
20161222 12:09:14AM,Downloads,INFO    ,DOWNLOAD : KR10      : 201706: Saving maturity to disk
20161222 12:09:14AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201706: Starting Quandl download...
20161222 12:09:14AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201706: Saving maturity to disk
20161222 12:09:14AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201709: Starting Quandl download...
20161222 12:09:14AM,Downloads,ERROR   ,DOWNLOAD : KR3       : 201709: Quandl symbol: KRDRVFUBM3 download Error! ** String: KRX/KRDRVFUBM3U2017**
20161222 12:09:14AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201703: Starting Quandl download...
20161222 12:09:15AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201703: Saving maturity to disk
20161222 12:09:15AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201612: Starting Quandl download...
20161222 12:09:16AM,Downloads,INFO    ,DOWNLOAD : KR3       : 201612: Saving maturity to disk
20161222 12:09:16AM,Downloads,WARNING ,MKT DATA : KRWUSD    : No Quandl state data for symbol
20161222 12:09:16AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201807: Starting Quandl download...
20161222 12:09:16AM,Downloads,ERROR   ,DOWNLOAD : LEANHOG   : 201807: Quandl symbol: LN    download Error! ** String: CME/LNN2018**
20161222 12:09:16AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201707: Starting Quandl download...
20161222 12:09:16AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201707: Saving maturity to disk
20161222 12:09:17AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201706: Starting Quandl download...
20161222 12:09:17AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201706: Saving maturity to disk
20161222 12:09:17AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201806: Starting Quandl download...
20161222 12:09:18AM,Downloads,INFO    ,DOWNLOAD : LEANHOG   : 201806: Saving maturity to disk
20161222 12:09:18AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201708: Starting Quandl download...
20161222 12:09:18AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201708: Saving maturity to disk
20161222 12:09:18AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201710: Starting Quandl download...
20161222 12:09:19AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201710: Saving maturity to disk
20161222 12:09:19AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201810: Starting Quandl download...
20161222 12:09:19AM,Downloads,ERROR   ,DOWNLOAD : LIVECOW   : 201810: Quandl symbol: LC    download Error! ** String: CME/LCV2018**
20161222 12:09:19AM,Downloads,INFO    ,DOWNLOAD : LIVECOW   : 201808: Starting Quandl download...
20161222 12:09:20AM,Downloads,ERROR   ,DOWNLOAD : LIVECOW   : 201808: Quandl symbol: LC    download Error! ** String: CME/LCQ2018**
20161222 12:09:20AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201709: Starting Quandl download...
20161222 12:09:21AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201709: Saving maturity to disk
20161222 12:09:21AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201703: Starting Quandl download...
20161222 12:09:21AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201703: Saving maturity to disk
20161222 12:09:21AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201612: Starting Quandl download...
20161222 12:09:22AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201612: Saving maturity to disk
20161222 12:09:22AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201706: Starting Quandl download...
20161222 12:09:23AM,Downloads,INFO    ,DOWNLOAD : MXP       : 201706: Saving maturity to disk
20161222 12:09:23AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201612: Starting Quandl download...
20161222 12:09:23AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201612: Saving maturity to disk
20161222 12:09:23AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201703: Starting Quandl download...
20161222 12:09:24AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201703: Saving maturity to disk
20161222 12:09:24AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201709: Starting Quandl download...
20161222 12:09:24AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201709: Saving maturity to disk
20161222 12:09:24AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201706: Starting Quandl download...
20161222 12:09:25AM,Downloads,INFO    ,DOWNLOAD : NASDAQ    : 201706: Saving maturity to disk
20161222 12:09:25AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201612: Starting Quandl download...
20161222 12:09:26AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201612: Saving maturity to disk
20161222 12:09:26AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201703: Starting Quandl download...
20161222 12:09:27AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201703: Saving maturity to disk
20161222 12:09:27AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201706: Starting Quandl download...
20161222 12:09:27AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201706: Saving maturity to disk
20161222 12:09:27AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201709: Starting Quandl download...
20161222 12:09:28AM,Downloads,INFO    ,DOWNLOAD : NZD       : 201709: Saving maturity to disk
20161222 12:09:28AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201612: Starting Quandl download...
20161222 12:09:28AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201612: Saving maturity to disk
20161222 12:09:28AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201703: Starting Quandl download...
20161222 12:09:29AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201703: Saving maturity to disk
20161222 12:09:29AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201706: Starting Quandl download...
20161222 12:09:29AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201706: Saving maturity to disk
20161222 12:09:29AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201709: Starting Quandl download...
20161222 12:09:30AM,Downloads,INFO    ,DOWNLOAD : OAT       : 201709: Saving maturity to disk
20161222 12:09:30AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201709: Starting Quandl download...
20161222 12:09:30AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201709: Saving maturity to disk
20161222 12:09:30AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201706: Starting Quandl download...
20161222 12:09:32AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201706: Saving maturity to disk
20161222 12:09:32AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201612: Starting Quandl download...
20161222 12:09:33AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201612: Saving maturity to disk
20161222 12:09:33AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201703: Starting Quandl download...
20161222 12:09:33AM,Downloads,INFO    ,DOWNLOAD : PALLAD    : 201703: Saving maturity to disk
20161222 12:09:33AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201701: Starting Quandl download...
20161222 12:09:34AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201701: Saving maturity to disk
20161222 12:09:34AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201707: Starting Quandl download...
20161222 12:09:34AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201707: Saving maturity to disk
20161222 12:09:34AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201704: Starting Quandl download...
20161222 12:09:35AM,Downloads,INFO    ,DOWNLOAD : PLAT      : 201704: Saving maturity to disk
20161222 12:09:35AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201709: Starting Quandl download...
20161222 12:09:36AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201709: Saving maturity to disk
20161222 12:09:36AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201706: Starting Quandl download...
20161222 12:09:36AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201706: Saving maturity to disk
20161222 12:09:36AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201703: Starting Quandl download...
20161222 12:09:37AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201703: Saving maturity to disk
20161222 12:09:37AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201612: Starting Quandl download...
20161222 12:09:38AM,Downloads,INFO    ,DOWNLOAD : SMI       : 201612: Saving maturity to disk
20161222 12:09:38AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201811: Starting Quandl download...
20161222 12:09:38AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201811: Saving maturity to disk
20161222 12:09:39AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201809: Starting Quandl download...
20161222 12:09:39AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201809: Saving maturity to disk
20161222 12:09:39AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201709: Starting Quandl download...
20161222 12:09:40AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201709: Saving maturity to disk
20161222 12:09:40AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201711: Starting Quandl download...
20161222 12:09:41AM,Downloads,INFO    ,DOWNLOAD : SOYBEAN   : 201711: Saving maturity to disk
20161222 12:09:41AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201612: Starting Quandl download...
20161222 12:09:41AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201612: Saving maturity to disk
20161222 12:09:42AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201703: Starting Quandl download...
20161222 12:09:42AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201703: Saving maturity to disk
20161222 12:09:42AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201709: Starting Quandl download...
20161222 12:09:43AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201709: Saving maturity to disk
20161222 12:09:43AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201706: Starting Quandl download...
20161222 12:09:43AM,Downloads,INFO    ,DOWNLOAD : SP500     : 201706: Saving maturity to disk
20161222 12:09:43AM,Downloads,INFO    ,DOWNLOAD : US10      : 201709: Starting Quandl download...
20161222 12:09:44AM,Downloads,INFO    ,DOWNLOAD : US10      : 201709: Saving maturity to disk
20161222 12:09:44AM,Downloads,INFO    ,DOWNLOAD : US10      : 201612: Starting Quandl download...
20161222 12:09:44AM,Downloads,INFO    ,DOWNLOAD : US10      : 201612: Saving maturity to disk
20161222 12:09:44AM,Downloads,INFO    ,DOWNLOAD : US10      : 201706: Starting Quandl download...
20161222 12:09:45AM,Downloads,INFO    ,DOWNLOAD : US10      : 201706: Saving maturity to disk
20161222 12:09:45AM,Downloads,INFO    ,DOWNLOAD : US10      : 201703: Starting Quandl download...
20161222 12:09:45AM,Downloads,INFO    ,DOWNLOAD : US10      : 201703: Saving maturity to disk
20161222 12:09:45AM,Downloads,INFO    ,DOWNLOAD : US2       : 201706: Starting Quandl download...
20161222 12:09:46AM,Downloads,INFO    ,DOWNLOAD : US2       : 201706: Saving maturity to disk
20161222 12:09:46AM,Downloads,INFO    ,DOWNLOAD : US2       : 201703: Starting Quandl download...
20161222 12:09:52AM,Downloads,INFO    ,DOWNLOAD : US2       : 201703: Saving maturity to disk
20161222 12:09:52AM,Downloads,INFO    ,DOWNLOAD : US2       : 201709: Starting Quandl download...
