,close,high,low,open,volume
2016-07-18,2152.0,2154.0,2145.0,2147.5,318
2016-07-19,2151.75,2151.75,2144.75,2146.25,215
2016-07-20,2159.5,2162.0,2150.5,2155.5,954
2016-07-21,2150.25,2160.25,2145.75,2158.5,335
2016-07-22,2159.5,2161.25,2149.75,2152.75,698
2016-07-25,2154.75,2158.75,2148.25,2158.0,773
2016-07-26,2156.0,2160.0,2146.25,2156.0,1340
2016-07-27,2153.0,2161.25,2143.0,2161.25,1585
2016-07-28,2157.75,2159.75,2146.25,2151.75,1841
2016-07-29,2161.75,2164.25,2150.0,2153.75,584
2016-08-01,2157.0,2164.5,2152.5,2160.0,945
2016-08-02,2145.25,2156.0,2134.0,2154.0,4809
2016-08-03,2149.5,2150.5,2139.75,2144.0,520
2016-08-04,2151.5,2155.75,2146.25,2151.0,625
2016-08-05,2169.0,2170.75,2159.0,2160.5,1154
2016-08-08,2168.5,2173.5,2166.0,2172.0,1026
2016-08-09,2170.0,2176.25,2166.5,2169.0,834
2016-08-10,2165.5,2172.0,2160.75,2171.5,815
2016-08-11,2174.5,2177.75,2167.75,2172.0,1132
2016-08-12,2173.0,2175.5,2168.5,2171.25,961
2016-08-15,2178.25,2183.25,2177.5,2177.75,1666
2016-08-16,2169.0,2175.0,2168.0,2174.0,1115
