,close,high,low,open,volume
2016-07-18,98.77,98.8,98.75,98.79,15743
2016-07-19,98.775,98.8,98.77,98.79,17592
2016-07-20,98.735,98.745,98.72,98.74,15238
2016-07-21,98.735,98.745,98.685,98.685,22216
2016-07-22,98.71,98.74,98.7,98.705,16674
2016-07-25,98.695,98.705,98.68,98.695,13880
2016-07-26,98.715,98.725,98.685,98.725,17187
2016-07-27,98.765,98.78,98.7,98.725,22212
2016-07-28,98.78,98.8,98.75,98.75,19079
2016-07-29,98.855,98.86,98.825,98.83,26326
2016-08-01,98.83,98.84,98.8,98.81,19586
2016-08-02,98.795,98.815,98.765,98.77,14441
2016-08-03,98.8,98.805,98.765,98.8,16984
2016-08-04,98.845,98.86,98.835,98.835,18279
2016-08-05,98.725,98.78,98.715,98.775,23318
2016-08-08,98.71,98.725,98.69,98.695,22829
2016-08-09,98.745,98.755,98.71,98.71,18888
2016-08-10,98.8,98.805,98.765,98.77,16502
2016-08-11,98.735,98.805,98.725,98.805,24159
2016-08-12,98.8,98.84,98.795,98.82,15633
2016-08-15,98.77,98.785,98.76,98.77,13585
2016-08-16,98.75,98.765,98.73,98.755,16443
