,close,high,low,open,volume
2016-07-18,647.0,649.4,643.05,643.05,20
2016-07-19,657.3,659.2,651.9,651.9,30
2016-07-20,676.75,675.3,658.1,658.1,54
2016-07-21,686.3,687.95,678.0,678.0,25
2016-07-22,687.05,689.0,683.4,686.1,27
2016-07-25,689.75,689.5,681.85,683.3,23
2016-07-26,693.8,695.95,690.25,691.3,24
2016-07-27,704.9,708.55,700.1,700.55,115
2016-07-28,699.65,705.0,697.9,705.0,42
2016-07-29,710.75,715.95,703.65,706.95,66
2016-08-01,717.45,722.95,717.0,719.1,60
2016-08-02,719.05,724.45,716.0,724.45,72
2016-08-03,715.25,719.05,708.45,708.85,93
2016-08-04,707.35,713.3,700.6,713.3,76
2016-08-05,697.8,700.8,693.0,698.8,141
2016-08-08,694.75,701.1,694.1,699.35,38
2016-08-09,695.85,697.05,691.2,693.6,70
2016-08-10,727.95,738.5,724.35,733.7,128
2016-08-11,693.4,713.7,691.15,713.05,162
2016-08-12,692.3,697.45,684.25,693.65,103
2016-08-15,693.85,697.3,685.4,685.5,128
2016-08-16,706.6,707.2,695.6,697.1,157
